root_id,channels,method,credit_capture,seed_capture_sd,wiring_nonzeros,wiring_density,n_monte_carlo_streams
864691135867632406,2,depth-only bins,0.10074184865279046,0.004328540067896557,39.0,0.5,20
864691135867632406,2,morphology-aware paths,0.25304897476076943,0.020349416265685115,6.0,0.0769230769230769,20
864691135867632406,2,random paths,0.07056921319910495,0.00969407818334282,4.203125,0.05388621794871791,20
864691135867632406,2,shuffled ancestry,0.06489939177521638,0.005696917362456067,6.0,0.0769230769230769,20
864691135867632406,4,dense PCA oracle,0.5865318101911018,0.011802203357918683,156.0,1.0,20
864691135867632406,4,depth-only bins,0.17264547920725032,0.006026261319092823,39.0,0.25,20
864691135867632406,4,morphology-aware paths,0.413302907235008,0.01925654184051288,11.0,0.0705128205128205,20
864691135867632406,4,random paths,0.14748784001977197,0.012314311890228748,8.7734375,0.056239983974358934,20
864691135867632406,4,shuffled ancestry,0.12476352356136114,0.005653632477472947,11.0,0.0705128205128205,20
864691135867632406,8,dense PCA oracle,0.7563040625941694,0.007038113619336708,312.0,1.0,20
864691135867632406,8,depth-only bins,0.2744162335186708,0.006364760136956759,39.0,0.125,20
864691135867632406,8,morphology-aware paths,0.5843559337341147,0.012950218093617598,28.0,0.0897435897435897,20
864691135867632406,8,random paths,0.2679985210931861,0.016646422423289734,17.3375,0.05556891025641021,20
864691135867632406,8,shuffled ancestry,0.24883056248530216,0.007288078635121307,28.0,0.0897435897435897,20
864691135867632406,16,dense PCA oracle,0.9209660943135146,0.0026917671537803473,624.0,1.0,20
864691135867632406,16,depth-only bins,0.561270566576944,0.010298008944965449,39.0,0.0625,20
864691135867632406,16,morphology-aware paths,0.8340842867752777,0.005511510091020199,39.0,0.0625,20
864691135867632406,16,random paths,0.49522996995845314,0.01972319313772343,35.26953125,0.056521684695512775,20
864691135867632406,16,shuffled ancestry,0.43377863997727734,0.007096588275931964,39.0,0.0625,20
864691135919106224,1,dense PCA oracle,0.27105311727950326,0.011304827754674191,14.0,1.0,20
864691135919106224,1,depth-only bins,0.16633433097069747,0.009177397869817536,14.0,1.0,20
864691135919106224,1,morphology-aware paths,0.17674035579419178,0.013456714007731733,1.0,0.0714285714285714,20
864691135919106224,1,random paths,0.03810195294877118,0.008040212156788934,0.76171875,0.05440848214285708,20
864691135919106224,1,shuffled ancestry,0.07763635936763667,0.011734752997174825,1.0,0.0714285714285714,20
864691135919106224,2,dense PCA oracle,0.5107740857980962,0.012498393258292492,28.0,1.0,20
864691135919106224,2,depth-only bins,0.2918306972848549,0.011277894601702188,14.0,0.5,20
864691135919106224,2,morphology-aware paths,0.43160948557940826,0.018219264766675885,2.0,0.0714285714285714,20
864691135919106224,2,random paths,0.08873198232512863,0.01818151846344581,1.61640625,0.05772879464285711,20
864691135919106224,2,shuffled ancestry,0.14021373852780394,0.015783104318704715,2.0,0.0714285714285714,20
864691135919106224,4,dense PCA oracle,0.89276429462211,0.004775399791803286,56.0,1.0,20
864691135919106224,4,depth-only bins,0.5234358912610754,0.011915801472930239,14.0,0.25,20
864691135919106224,4,morphology-aware paths,0.6835974819806514,0.013536155849814968,5.0,0.0892857142857142,20
864691135919106224,4,random paths,0.16146536384214627,0.016940847115965153,3.0390625,0.054268973214285664,20
864691135919106224,4,shuffled ancestry,0.2989915031922227,0.021251014659949833,5.0,0.0892857142857142,20
864691135919106224,8,dense PCA oracle,0.9919354459300674,0.0005142555033656955,112.0,1.0,20
864691135919106224,8,depth-only bins,0.6789381751295017,0.012477556160441963,14.0,0.125,20
864691135919106224,8,morphology-aware paths,0.955940453144293,0.002748386433995444,14.0,0.125,20
864691135919106224,8,random paths,0.3206469792355422,0.026282186425238472,6.15,0.05491071428571424,20
864691135919106224,8,shuffled ancestry,0.5911652188721567,0.020975946275604375,14.0,0.125,20
864691135938349828,1,dense PCA oracle,0.21936209681683358,0.01100140811282592,29.0,1.0,20
864691135938349828,1,depth-only bins,0.06358355291353815,0.00498415455645784,29.0,1.0,20
864691135938349828,1,morphology-aware paths,0.21601389338944038,0.010717454250256922,1.0,0.0344827586206896,20
864691135938349828,1,random paths,0.03186896652155177,0.00512563079373311,1.346875,0.046443965517241344,20
864691135938349828,1,shuffled ancestry,0.033423107594788476,0.0063934829134446106,1.0,0.0344827586206896,20
864691135938349828,2,dense PCA oracle,0.3524276836379897,0.01160972645614349,58.0,1.0,20
864691135938349828,2,depth-only bins,0.1286622074507799,0.006934209796372232,29.0,0.5,20
864691135938349828,2,morphology-aware paths,0.3288777524175939,0.008670602507571483,2.0,0.0344827586206896,20
864691135938349828,2,random paths,0.05926651610047692,0.006738410284931995,2.8015625,0.04830280172413788,20
864691135938349828,2,shuffled ancestry,0.06663115185374693,0.006574844896599379,2.0,0.0344827586206896,20
864691135938349828,4,dense PCA oracle,0.5473965724715769,0.008598863262609583,116.0,1.0,20
864691135938349828,4,depth-only bins,0.22795380198227022,0.008457373678865019,29.0,0.25,20
864691135938349828,4,morphology-aware paths,0.5080867136793098,0.009883217809504463,4.0,0.0344827586206896,20
864691135938349828,4,random paths,0.1241904170690967,0.009711053129530306,5.43125,0.046821120689655125,20
864691135938349828,4,shuffled ancestry,0.13774716917553315,0.008786538111205631,4.0,0.0344827586206896,20
864691135938349828,8,dense PCA oracle,0.7660271377035828,0.006724414759657539,232.0,1.0,20
864691135938349828,8,depth-only bins,0.43085542099832574,0.007361483267786175,29.0,0.125,20
864691135938349828,8,morphology-aware paths,0.6263969763295061,0.009738595961066682,12.0,0.0517241379310344,20
864691135938349828,8,random paths,0.24307586973731313,0.015252112006770553,10.575,0.045581896551724094,20
864691135938349828,8,shuffled ancestry,0.29156270743349444,0.014909549295318998,12.0,0.0517241379310344,20
864691135938349828,16,dense PCA oracle,0.9392606451938462,0.0020717778707480933,464.0,1.0,20
864691135938349828,16,depth-only bins,0.6140136965009845,0.007534531147080709,29.0,0.0625,20
864691135938349828,16,morphology-aware paths,0.8964952056267578,0.0035348917339655694,21.0,0.0452586206896551,20
864691135938349828,16,random paths,0.44633071774824107,0.014159154184239478,21.75703125,0.04689015355603444,20
864691135938349828,16,shuffled ancestry,0.4986247700996379,0.01226619053916552,21.0,0.0452586206896551,20
864691135947212897,1,dense PCA oracle,0.17649777342142087,0.00546564080287761,34.0,1.0,20
864691135947212897,1,depth-only bins,0.06761364557223631,0.0044301215289077565,34.0,1.0,20
864691135947212897,1,morphology-aware paths,0.1596768732994892,0.010781176551996235,1.0,0.029411764705882297,20
864691135947212897,1,random paths,0.03150886509722265,0.005543073237394034,2.48515625,0.0730928308823529,20
864691135947212897,1,shuffled ancestry,0.029001009912387504,0.0037893466936059776,1.0,0.029411764705882297,20
864691135947212897,2,dense PCA oracle,0.33278664350899206,0.009934370265821536,68.0,1.0,20
864691135947212897,2,depth-only bins,0.11554675956672308,0.005031027778243094,34.0,0.5,20
864691135947212897,2,morphology-aware paths,0.28902165961646975,0.01083714718308254,3.0,0.0441176470588235,20
864691135947212897,2,random paths,0.06258363151681798,0.007940407174935694,4.45859375,0.06556755514705877,20
864691135947212897,2,shuffled ancestry,0.06736194187467542,0.005072251994371369,3.0,0.0441176470588235,20
864691135947212897,4,dense PCA oracle,0.5414152487198083,0.0064438020102662655,136.0,1.0,20
864691135947212897,4,depth-only bins,0.2340436348504534,0.0058540456169584075,34.0,0.25,20
864691135947212897,4,morphology-aware paths,0.46620276768413726,0.0089655673334748,5.0,0.0367647058823529,20
864691135947212897,4,random paths,0.12182240389401455,0.011819805650699181,9.1734375,0.06745174632352938,20
864691135947212897,4,shuffled ancestry,0.12465797278021898,0.007033012199259118,5.0,0.0367647058823529,20
864691135947212897,8,dense PCA oracle,0.7582507264947542,0.004748099955187523,272.0,1.0,20
864691135947212897,8,depth-only bins,0.4062978789710129,0.005862306332954483,34.0,0.125,20
864691135947212897,8,morphology-aware paths,0.6058849434999019,0.006995943010607981,32.0,0.1176470588235294,20
864691135947212897,8,random paths,0.24668677344858564,0.009777820140213335,19.48515625,0.07163660386029408,20
864691135947212897,8,shuffled ancestry,0.2850427095207312,0.012504698656991475,32.0,0.1176470588235294,20
864691135947212897,16,dense PCA oracle,0.9315307595511927,0.0023517104654910722,544.0,1.0,20
864691135947212897,16,depth-only bins,0.6557878394002816,0.005287753752867035,34.0,0.0625,20
864691135947212897,16,morphology-aware paths,0.8131866594579158,0.005748455618756827,50.0,0.0919117647058823,20
864691135947212897,16,random paths,0.4474680079666906,0.012877785196587945,37.65234375,0.06921386718749996,20
864691135947212897,16,shuffled ancestry,0.5196318492937984,0.012914595108983904,50.0,0.0919117647058823,20
864691135952698659,1,dense PCA oracle,0.7200456914850257,0.010214124612363068,17.0,1.0,20
864691135952698659,1,depth-only bins,0.18181715732128567,0.003295619208411066,17.0,1.0,20
864691135952698659,1,morphology-aware paths,0.7192657826344179,0.010305835969024124,2.0,0.1176470588235294,20
864691135952698659,1,random paths,0.06550382458387918,0.02036948003341337,1.2015625,0.07068014705882349,20
864691135952698659,1,shuffled ancestry,0.10137606078488029,0.024235482540865563,2.0,0.1176470588235294,20
864691135952698659,2,dense PCA oracle,0.7820882946591772,0.008016084769715081,34.0,1.0,20
864691135952698659,2,depth-only bins,0.28919103320765965,0.00672446253418714,17.0,0.5,20
864691135952698659,2,morphology-aware paths,0.7509156018392338,0.009772767739523317,8.0,0.2352941176470588,20
864691135952698659,2,random paths,0.1352125139783666,0.0352504485208916,2.3796875,0.06999080882352937,20
864691135952698659,2,shuffled ancestry,0.22943598125681003,0.0186640045226982,8.0,0.2352941176470588,20
864691135952698659,4,dense PCA oracle,0.8672592264564999,0.005722289869433642,68.0,1.0,20
864691135952698659,4,depth-only bins,0.429162057592208,0.006525517748091606,17.0,0.25,20
864691135952698659,4,morphology-aware paths,0.8351379642981047,0.006201504347616448,10.0,0.1470588235294117,20
864691135952698659,4,random paths,0.24373948420362423,0.04077769110071112,4.7421875,0.06973805147058817,20
864691135952698659,4,shuffled ancestry,0.35627902924873744,0.03317856782269262,10.0,0.1470588235294117,20
864691135952698659,8,dense PCA oracle,0.9627099599323452,0.001831618020127723,136.0,1.0,20
864691135952698659,8,depth-only bins,0.6865943584259553,0.003634843843401117,17.0,0.125,20
864691135952698659,8,morphology-aware paths,0.9276659192435076,0.0037080580742774156,17.0,0.125,20
864691135952698659,8,random paths,0.4682982326757095,0.04689573269025556,9.58203125,0.0704561121323529,20
864691135952698659,8,shuffled ancestry,0.5743130933245286,0.027683938628994483,17.0,0.125,20
864691135952698659,16,dense PCA oracle,1.0,0.0,272.0,1.0,20
864691135952698659,16,depth-only bins,0.9837640444778133,0.0010351389848395085,17.0,0.0625,20
864691135952698659,16,morphology-aware paths,0.9768958933048383,0.001531783772321151,49.0,0.1801470588235294,20
864691135952698659,16,random paths,0.7500014329816486,0.03396266763347738,19.953125,0.07335707720588232,20
864691135952698659,16,shuffled ancestry,0.9073673621033012,0.009217372048863385,49.0,0.1801470588235294,20
864691135992368833,1,dense PCA oracle,0.5669051675233411,0.019093922176202795,19.0,1.0,20
864691135992368833,1,depth-only bins,0.1889092741805979,0.008016541258077563,19.0,1.0,20
864691135992368833,1,morphology-aware paths,0.565212500846379,0.01914286419153975,2.0,0.1052631578947368,20
864691135992368833,1,random paths,0.05795807280350927,0.016627773910068123,1.246875,0.06562499999999996,20
864691135992368833,1,shuffled ancestry,0.08170972327863114,0.019748801473761526,2.0,0.1052631578947368,20
864691135992368833,2,dense PCA oracle,0.7579466249960785,0.014586954388290078,38.0,1.0,20
864691135992368833,2,depth-only bins,0.37455027502859356,0.015283071594303812,19.0,0.5,20
864691135992368833,2,morphology-aware paths,0.5680138010062155,0.01912376050820797,3.0,0.0789473684210526,20
864691135992368833,2,random paths,0.11240853080757492,0.030570564186872172,2.6109375,0.0687088815789473,20
864691135992368833,2,shuffled ancestry,0.146345951379755,0.03174542813882408,3.0,0.0789473684210526,20
864691135992368833,4,dense PCA oracle,0.9256381888760675,0.003299185516614625,76.0,1.0,20
864691135992368833,4,depth-only bins,0.6064292212892214,0.01462853378894701,19.0,0.25,20
864691135992368833,4,morphology-aware paths,0.8893582224149348,0.005209053521496609,6.0,0.0789473684210526,20
864691135992368833,4,random paths,0.20807943069387935,0.030751650679023402,5.1515625,0.06778371710526311,20
864691135992368833,4,shuffled ancestry,0.2679539013895441,0.032089404763156644,6.0,0.0789473684210526,20
864691135992368833,8,dense PCA oracle,0.9886708991525603,0.000514139974599797,152.0,1.0,20
864691135992368833,8,depth-only bins,0.6614782295947775,0.015194066735956207,19.0,0.125,20
864691135992368833,8,morphology-aware paths,0.9804957703804063,0.0007311869114050612,11.0,0.0723684210526315,20
864691135992368833,8,random paths,0.40135043775808976,0.03957696053489185,10.28671875,0.06767578124999996,20
864691135992368833,8,shuffled ancestry,0.450560541854138,0.03773390726529539,11.0,0.0723684210526315,20
864691135992368833,16,dense PCA oracle,0.999765367834893,1.8801623000031414e-05,304.0,1.0,20
864691135992368833,16,depth-only bins,0.9546364328495018,0.002669686283349114,19.0,0.0625,20
864691135992368833,16,morphology-aware paths,0.994356758463989,0.00026084065680387185,47.0,0.1546052631578947,20
864691135992368833,16,random paths,0.6772491815843221,0.03355308064937069,19.9390625,0.0655890213815789,20
864691135992368833,16,shuffled ancestry,0.8653442284231756,0.010875607988167023,47.0,0.1546052631578947,20
864691136024229689,1,dense PCA oracle,0.12822239575001212,0.004585345386629221,28.0,1.0,20
864691136024229689,1,depth-only bins,0.06045757848934069,0.003369498321359871,28.0,1.0,20
864691136024229689,1,morphology-aware paths,0.07132997297827136,0.004689258155826883,1.0,0.0357142857142857,20
864691136024229689,1,random paths,0.03517112863234046,0.0036239463146789637,2.1078125,0.07527901785714282,20
864691136024229689,1,shuffled ancestry,0.035463357951271146,0.004304122811620501,1.0,0.0357142857142857,20
864691136024229689,2,dense PCA oracle,0.2435515664728146,0.007625976999052672,56.0,1.0,20
864691136024229689,2,depth-only bins,0.11567700210280782,0.006090942285851934,28.0,0.5,20
864691136024229689,2,morphology-aware paths,0.186333114913379,0.008434507646324167,2.0,0.0357142857142857,20
864691136024229689,2,random paths,0.06979085654664918,0.0068658951487010214,3.6796875,0.06570870535714281,20
864691136024229689,2,shuffled ancestry,0.07169525122673877,0.004366808012054706,2.0,0.0357142857142857,20
864691136024229689,4,dense PCA oracle,0.42766593863311364,0.008113154637798025,112.0,1.0,20
864691136024229689,4,depth-only bins,0.20385723435603045,0.007138066856742988,28.0,0.25,20
864691136024229689,4,morphology-aware paths,0.3202061308108358,0.00972060354121874,6.0,0.053571428571428506,20
864691136024229689,4,random paths,0.14098170647940883,0.008083695722336312,7.73671875,0.06907784598214281,20
864691136024229689,4,shuffled ancestry,0.14650907568986749,0.006707713763667229,6.0,0.053571428571428506,20
864691136024229689,8,dense PCA oracle,0.6979824716786625,0.007721826589138976,224.0,1.0,20
864691136024229689,8,depth-only bins,0.39732814215309925,0.006922180749008162,28.0,0.125,20
864691136024229689,8,morphology-aware paths,0.497303516794946,0.008892691638929785,14.0,0.0625,20
864691136024229689,8,random paths,0.2723785522137379,0.009899393431080733,15.459375,0.06901506696428567,20
864691136024229689,8,shuffled ancestry,0.3010445924330073,0.00990402219847758,14.0,0.0625,20
864691136024229689,16,dense PCA oracle,0.9417536963511631,0.00233505046732428,448.0,1.0,20
864691136024229689,16,depth-only bins,0.6400657911062562,0.0066650841035246445,28.0,0.0625,20
864691136024229689,16,morphology-aware paths,0.8558439032478213,0.005588575912411731,37.0,0.0825892857142857,20
864691136024229689,16,random paths,0.5073631671889575,0.009118733392483756,31.55078125,0.07042585100446425,20
864691136024229689,16,shuffled ancestry,0.5561506465117105,0.010039918095280848,37.0,0.0825892857142857,20
864691136066506392,1,dense PCA oracle,0.22210523423211437,0.006936587132946029,22.0,1.0,20
864691136066506392,1,depth-only bins,0.06338697614417957,0.004168218310838602,22.0,1.0,20
864691136066506392,1,morphology-aware paths,0.19476077758339047,0.012887391282726288,1.0,0.0454545454545454,20
864691136066506392,1,random paths,0.05719086580865189,0.007813186653709264,1.9015625,0.08643465909090904,20
864691136066506392,1,shuffled ancestry,0.04353430661937836,0.007406765894859263,1.0,0.0454545454545454,20
864691136066506392,2,dense PCA oracle,0.41705227796081007,0.01505590765624175,44.0,1.0,20
864691136066506392,2,depth-only bins,0.1195159705301394,0.004625364583850212,22.0,0.5,20
864691136066506392,2,morphology-aware paths,0.272664850681283,0.011206275856328992,2.0,0.0454545454545454,20
864691136066506392,2,random paths,0.11262935386449544,0.01056306173796858,3.8828125,0.08824573863636358,20
864691136066506392,2,shuffled ancestry,0.09018641580161355,0.009910712235956073,2.0,0.0454545454545454,20
864691136066506392,4,dense PCA oracle,0.5864001236361178,0.011172704654243325,88.0,1.0,20
864691136066506392,4,depth-only bins,0.23516996920774358,0.006388924306394624,22.0,0.25,20
864691136066506392,4,morphology-aware paths,0.5777958950838687,0.011598727278246821,4.0,0.0454545454545454,20
864691136066506392,4,random paths,0.22108762107928293,0.0100518924153778,8.06796875,0.09168146306818177,20
864691136066506392,4,shuffled ancestry,0.17940078407916243,0.010477777892601065,4.0,0.0454545454545454,20
864691136066506392,8,dense PCA oracle,0.7869558409404881,0.00656375080262351,176.0,1.0,20
864691136066506392,8,depth-only bins,0.4398498229976922,0.006798413220808581,22.0,0.125,20
864691136066506392,8,morphology-aware paths,0.7347566774509448,0.009395341962580224,10.0,0.0568181818181818,20
864691136066506392,8,random paths,0.42119152293499756,0.014752093706346276,15.83671875,0.08998135653409087,20
864691136066506392,8,shuffled ancestry,0.3427584068736344,0.016224518156821202,10.0,0.0568181818181818,20
864691136066506392,16,dense PCA oracle,0.9740340651670463,0.0009039737494808782,352.0,1.0,20
864691136066506392,16,depth-only bins,0.7688394709225601,0.008026671814304309,22.0,0.0625,20
864691136066506392,16,morphology-aware paths,0.9253975107807122,0.003102238554201704,21.0,0.0596590909090909,20
864691136066506392,16,random paths,0.7447401262034583,0.0067334237588844974,32.00078125,0.09091131036931813,20
864691136066506392,16,shuffled ancestry,0.586269667204354,0.017454300830055395,21.0,0.0596590909090909,20
864691136066697624,1,dense PCA oracle,0.20551456225652479,0.01251850853440943,38.0,1.0,20
864691136066697624,1,depth-only bins,0.07082340392304079,0.005052617215112775,38.0,1.0,20
864691136066697624,1,morphology-aware paths,0.20256287279691385,0.012242171956249371,2.0,0.0526315789473684,20
864691136066697624,1,random paths,0.04814077332661788,0.006942887140965812,2.54140625,0.06687911184210522,20
864691136066697624,1,shuffled ancestry,0.031121639417702664,0.0020818980662595248,2.0,0.0526315789473684,20
864691136066697624,2,dense PCA oracle,0.34005181358388814,0.011336161571331473,76.0,1.0,20
864691136066697624,2,depth-only bins,0.09328070807411412,0.005068770739460697,38.0,0.5,20
864691136066697624,2,morphology-aware paths,0.289073757365603,0.012718073934794284,4.0,0.0526315789473684,20
864691136066697624,2,random paths,0.09156169374222399,0.006622048977030264,5.26328125,0.06925370065789468,20
864691136066697624,2,shuffled ancestry,0.06593814819934965,0.006043980398093083,4.0,0.0526315789473684,20
864691136066697624,4,dense PCA oracle,0.5690470036671831,0.010856585800471262,152.0,1.0,20
864691136066697624,4,depth-only bins,0.16330783390124504,0.006115328968502837,38.0,0.25,20
864691136066697624,4,morphology-aware paths,0.5192855880118536,0.011223498155818289,10.0,0.0657894736842105,20
864691136066697624,4,random paths,0.1841207774849059,0.009819414294341001,11.128125,0.07321134868421049,20
864691136066697624,4,shuffled ancestry,0.13623266943471163,0.006380906819065206,10.0,0.0657894736842105,20
864691136066697624,8,dense PCA oracle,0.8137767462795787,0.004651151690612837,304.0,1.0,20
864691136066697624,8,depth-only bins,0.26347117577791745,0.005863168430579346,38.0,0.125,20
864691136066697624,8,morphology-aware paths,0.7893379667067404,0.005585092629430372,20.0,0.0657894736842105,20
864691136066697624,8,random paths,0.34406491729982147,0.0127257055316271,22.48359375,0.07395918996710522,20
864691136066697624,8,shuffled ancestry,0.2624381226310218,0.008054482958411944,20.0,0.0657894736842105,20
864691136066697624,16,dense PCA oracle,0.9423494880708384,0.0015421446979077846,608.0,1.0,20
864691136066697624,16,depth-only bins,0.49113675532674284,0.008359567627220826,38.0,0.0625,20
864691136066697624,16,morphology-aware paths,0.8916212493652266,0.0030301254951114716,38.0,0.0625,20
864691136066697624,16,random paths,0.6018677092848448,0.011368895852817727,44.64140625,0.07342336554276312,20
864691136066697624,16,shuffled ancestry,0.47434473541441013,0.013618398915155611,38.0,0.0625,20
864691136066733720,1,dense PCA oracle,0.18446568764702959,0.011638345786123666,23.0,1.0,20
864691136066733720,1,depth-only bins,0.06495620672145337,0.006415924594558325,23.0,1.0,20
864691136066733720,1,morphology-aware paths,0.09800407055655311,0.006514518026670879,1.0,0.0434782608695652,20
864691136066733720,1,random paths,0.037307343813983915,0.0066182185830571325,1.26875,0.05516304347826082,20
864691136066733720,1,shuffled ancestry,0.04318188713990395,0.004601185672536634,1.0,0.0434782608695652,20
864691136066733720,2,dense PCA oracle,0.32055497398386756,0.008320169476649727,46.0,1.0,20
864691136066733720,2,depth-only bins,0.12244281799009941,0.00846704649751955,23.0,0.5,20
864691136066733720,2,morphology-aware paths,0.27635748100693147,0.012678861726016703,4.0,0.0869565217391304,20
864691136066733720,2,random paths,0.07396427322407406,0.008529860689113584,2.56328125,0.05572350543478257,20
864691136066733720,2,shuffled ancestry,0.09700315946148888,0.005712162519351493,4.0,0.0869565217391304,20
864691136066733720,4,dense PCA oracle,0.5540717695366296,0.008551201302935059,92.0,1.0,20
864691136066733720,4,depth-only bins,0.21499708724427227,0.008065395241084763,23.0,0.25,20
864691136066733720,4,morphology-aware paths,0.4838901290064329,0.007657244314675353,6.0,0.0652173913043478,20
864691136066733720,4,random paths,0.13888254382981785,0.011787868679567496,5.00234375,0.05437330163043476,20
864691136066733720,4,shuffled ancestry,0.18001152892744415,0.011358410390578715,6.0,0.0652173913043478,20
864691136066733720,8,dense PCA oracle,0.8348403946614058,0.006912879821046605,184.0,1.0,20
864691136066733720,8,depth-only bins,0.4206034753378948,0.006224667694608688,23.0,0.125,20
864691136066733720,8,morphology-aware paths,0.770352377010852,0.007214512165350112,11.0,0.05978260869565209,20
864691136066733720,8,random paths,0.2707585524577298,0.013650075092265401,9.92578125,0.05394446331521735,20
864691136066733720,8,shuffled ancestry,0.33615075512001213,0.013718911635846829,11.0,0.05978260869565209,20
864691136066733720,16,dense PCA oracle,0.9999158142627393,7.200169471990391e-06,368.0,1.0,20
864691136066733720,16,depth-only bins,0.7153395946285814,0.007832572578811365,23.0,0.0625,20
864691136066733720,16,morphology-aware paths,0.9571096990303541,0.002650108375306397,48.0,0.1304347826086956,20
864691136066733720,16,random paths,0.4811449382617301,0.014743324479124109,19.4140625,0.052755604619565175,20
864691136066733720,16,shuffled ancestry,0.6456417586334563,0.012402397896545916,48.0,0.1304347826086956,20
864691136100511093,1,dense PCA oracle,0.3373021054790354,0.018846139473601586,28.0,1.0,20
864691136100511093,1,depth-only bins,0.10821327850938048,0.00754152584178846,28.0,1.0,20
864691136100511093,1,morphology-aware paths,0.32889999988655816,0.01877197083775491,3.0,0.1071428571428571,20
864691136100511093,1,random paths,0.03196282034867075,0.008800140340678162,1.19609375,0.04271763392857138,20
864691136100511093,1,shuffled ancestry,0.06447536746757881,0.010097529261266445,3.0,0.1071428571428571,20
864691136100511093,2,dense PCA oracle,0.452609024625803,0.016438921940378683,56.0,1.0,20
864691136100511093,2,depth-only bins,0.20995026492208213,0.006353216421399902,28.0,0.5,20
864691136100511093,2,morphology-aware paths,0.36543002920879725,0.017845055592913127,4.0,0.0714285714285714,20
864691136100511093,2,random paths,0.06615833432070425,0.010083925534700057,2.45703125,0.04387555803571423,20
864691136100511093,2,shuffled ancestry,0.09827030022089418,0.014767232652888337,4.0,0.0714285714285714,20
864691136100511093,4,dense PCA oracle,0.6524466062525399,0.009490239528531948,112.0,1.0,20
864691136100511093,4,depth-only bins,0.28409222105568627,0.007405690592547173,28.0,0.25,20
864691136100511093,4,morphology-aware paths,0.5530821691458783,0.013457925493504209,7.0,0.0625,20
864691136100511093,4,random paths,0.13367169484050628,0.01689086288079967,5.09765625,0.045514787946428534,20
864691136100511093,4,shuffled ancestry,0.17810728243839574,0.018015183321481224,7.0,0.0625,20
864691136100511093,8,dense PCA oracle,0.8698976682628861,0.005697763538021186,224.0,1.0,20
864691136100511093,8,depth-only bins,0.5083626395064107,0.007571943864079167,28.0,0.125,20
864691136100511093,8,morphology-aware paths,0.809992449469872,0.006702094040837519,18.0,0.0803571428571428,20
864691136100511093,8,random paths,0.2509364260306105,0.02096932728075784,10.00390625,0.044660295758928534,20
864691136100511093,8,shuffled ancestry,0.3751651566592669,0.016919570188816065,18.0,0.0803571428571428,20
864691136100511093,16,dense PCA oracle,0.9876267782218893,0.0004633858730488116,448.0,1.0,20
864691136100511093,16,depth-only bins,0.8289055574195532,0.005298204435854411,28.0,0.0625,20
864691136100511093,16,morphology-aware paths,0.9422130126334217,0.0025207675847018153,31.0,0.0691964285714285,20
864691136100511093,16,random paths,0.4753280058899388,0.018127978113490078,20.625,0.04603794642857138,20
864691136100511093,16,shuffled ancestry,0.5976919087764279,0.01922264536776731,31.0,0.0691964285714285,20
864691136109892792,1,dense PCA oracle,0.21783420287637378,0.010656573681895867,28.0,1.0,20
864691136109892792,1,depth-only bins,0.062216370369020356,0.002982290769504835,28.0,1.0,20
864691136109892792,1,morphology-aware paths,0.11714533355589574,0.007700492139233618,4.0,0.1428571428571428,20
864691136109892792,1,random paths,0.04317166106486697,0.006619652432986665,1.9953125,0.07126116071428566,20
864691136109892792,1,shuffled ancestry,0.04469659236084866,0.003086156171354634,4.0,0.1428571428571428,20
864691136109892792,2,dense PCA oracle,0.34886002471918454,0.012344721318637852,56.0,1.0,20
864691136109892792,2,depth-only bins,0.09916119083666744,0.0030412421606909015,28.0,0.5,20
864691136109892792,2,morphology-aware paths,0.23052358751705987,0.009344462515627863,6.0,0.1071428571428571,20
864691136109892792,2,random paths,0.08875630218292178,0.007963433641302597,4.04140625,0.07216796874999995,20
864691136109892792,2,shuffled ancestry,0.08849498365833089,0.005504654698091666,6.0,0.1071428571428571,20
864691136109892792,4,dense PCA oracle,0.5572330383976956,0.008931420262844606,112.0,1.0,20
864691136109892792,4,depth-only bins,0.16417656336430053,0.004920202197622951,28.0,0.25,20
864691136109892792,4,morphology-aware paths,0.4687613769445077,0.01070117111336355,10.0,0.0892857142857142,20
864691136109892792,4,random paths,0.16821110016964527,0.013810149947739669,7.66640625,0.06845005580357139,20
864691136109892792,4,shuffled ancestry,0.16884416046356163,0.009279537364572852,10.0,0.0892857142857142,20
864691136109892792,8,dense PCA oracle,0.8367910628536871,0.005116475157019734,224.0,1.0,20
864691136109892792,8,depth-only bins,0.3069301859237356,0.007756624402774892,28.0,0.125,20
864691136109892792,8,morphology-aware paths,0.6282572407461569,0.009595575311514427,42.0,0.1875,20
864691136109892792,8,random paths,0.329634321762866,0.011297327121789415,16.27265625,0.0726457868303571,20
864691136109892792,8,shuffled ancestry,0.329070870651918,0.01395576633351451,42.0,0.1875,20
864691136109892792,16,dense PCA oracle,0.9795004498701891,0.0006345559037971821,448.0,1.0,20
864691136109892792,16,depth-only bins,0.6750962691189608,0.00872526678947642,28.0,0.0625,20
864691136109892792,16,morphology-aware paths,0.9517466383619875,0.0015701436948220595,50.0,0.1116071428571428,20
864691136109892792,16,random paths,0.6169057758300535,0.016390316417834297,31.79609375,0.0709734235491071,20
864691136109892792,16,shuffled ancestry,0.5332034003702344,0.014212346855585905,50.0,0.1116071428571428,20
864691136137737085,1,dense PCA oracle,0.34521670312956665,0.014157463988400612,21.0,1.0,20
864691136137737085,1,depth-only bins,0.06460338152210908,0.0030680418896813604,21.0,1.0,20
