seed,topology,owner,active_contacts,unique_input_features,input_coverage_fraction,repeated_contact_fraction,mean_pairwise_branch_jaccard,feature_degree_cv
47,random,59,336,277,0.35331632653061223,0.17559523809523814,0.013954033771106942,1.5092308563562362
47,random,60,336,276,0.3520408163265306,0.1785714285714286,0.013537367104440276,1.5000000000000002
47,random,61,336,274,0.3494897959183674,0.18452380952380953,0.013812539086929332,1.5046225071056492
47,random,62,336,278,0.35459183673469385,0.17261904761904767,0.01320521049340048,1.49071198499986
47,random,63,336,275,0.350765306122449,0.18154761904761907,0.013557692307692307,1.5000000000000002
47,random,64,336,285,0.3635204081632653,0.1517857142857143,0.012073170731707317,1.4672347384715843
47,random,65,336,281,0.35841836734693877,0.16369047619047616,0.011697154471544716,1.4577379737113252
47,random,66,336,281,0.35841836734693877,0.16369047619047616,0.013130081300813008,1.49071198499986
47,random,67,336,276,0.3520408163265306,0.1785714285714286,0.013689806128830518,1.5046225071056492
47,random,68,336,269,0.34311224489795916,0.19940476190476186,0.016271888680425266,1.5590239111558089
47,random,69,336,272,0.3469387755102041,0.19047619047619047,0.015287679799874922,1.536590742882148
47,random,70,336,278,0.35459183673469385,0.17261904761904767,0.013760944340212633,1.5046225071056492
47,random,71,336,272,0.3469387755102041,0.19047619047619047,0.015364454757907903,1.536590742882148
47,random,72,336,276,0.3520408163265306,0.1785714285714286,0.014370700437773607,1.51840559652405
47,random,73,336,281,0.35841836734693877,0.16369047619047616,0.012520325203252032,1.4766704288891124
47,random,74,336,280,0.35714285714285715,0.16666666666666663,0.013010475297060665,1.4860462083439174
47,random,75,336,276,0.3520408163265306,0.1785714285714286,0.014197936210131332,1.513825177048746
47,random,76,336,278,0.35459183673469385,0.17261904761904767,0.013162914321450907,1.49071198499986
47,random,77,336,279,0.35586734693877553,0.1696428571428571,0.013141025641025643,1.49071198499986
47,random,78,336,276,0.3520408163265306,0.1785714285714286,0.01403767979987492,1.5092308563562362
47,random,79,336,288,0.3673469387755102,0.1428571428571429,0.011281269543464667,1.4481789330818973
47,random,80,336,282,0.3596938775510204,0.1607142857142857,0.011708880550343966,1.4577379737113252
47,random,81,336,278,0.35459183673469385,0.17261904761904767,0.012916666666666668,1.4860462083439174
47,random,82,336,281,0.35841836734693877,0.16369047619047616,0.01316213258286429,1.49071198499986
47,random,83,336,282,0.3596938775510204,0.1607142857142857,0.012562539086929331,1.4766704288891124
47,random,84,336,271,0.34566326530612246,0.19345238095238093,0.01591940686613344,1.5500896031448563
47,random,85,336,276,0.3520408163265306,0.1785714285714286,0.01320521049340048,1.49071198499986
47,random,86,336,285,0.3635204081632653,0.1517857142857143,0.012392984101905794,1.4719601443879746
47,random,87,336,282,0.3596938775510204,0.1607142857142857,0.011250781738586617,1.4481789330818973
47,random,88,336,292,0.37244897959183676,0.13095238095238093,0.009848342714196373,1.4142135623730951
47,random,89,336,268,0.34183673469387754,0.20238095238095233,0.01712875645962937,1.576740660702042
47,random,90,336,282,0.3596938775510204,0.1607142857142857,0.012156035021888683,1.4672347384715843
47,random,91,336,282,0.3596938775510204,0.1607142857142857,0.012114602876797997,1.4672347384715843
47,random,92,336,280,0.35714285714285715,0.16666666666666663,0.012551594746716698,1.4766704288891124
47,random,93,336,281,0.35841836734693877,0.16369047619047616,0.012104440275171983,1.4672347384715843
47,random,94,336,269,0.34311224489795916,0.19940476190476186,0.015813789868667917,1.5500896031448563
47,random,95,336,279,0.35586734693877553,0.1696428571428571,0.013130863039399624,1.49071198499986
47,random,96,336,281,0.35841836734693877,0.16369047619047616,0.012338180112570355,1.4719601443879746
47,random,97,336,275,0.350765306122449,0.18154761904761907,0.013579580988117573,1.5000000000000002
47,random,98,336,271,0.34566326530612246,0.19345238095238093,0.015428392745465917,1.5411035007422442
47,random,99,336,280,0.35714285714285715,0.16666666666666663,0.012532051282051282,1.4766704288891124
47,random,100,336,271,0.34566326530612246,0.19345238095238093,0.015257274283269147,1.536590742882148
47,random,101,336,265,0.3380102040816326,0.21130952380952384,0.016496247654784243,1.5634719199411433
47,random,102,336,273,0.3482142857142857,0.1875,0.013986949080017115,1.5092308563562362
47,random,103,336,279,0.35586734693877553,0.1696428571428571,0.013715685790461144,1.5000000000000002
47,random,104,336,287,0.36607142857142855,0.14583333333333337,0.010416666666666666,1.4288690166235205
47,random,105,336,271,0.34566326530612246,0.19345238095238093,0.013994684177611008,1.5092308563562362
47,random,106,336,292,0.37244897959183676,0.13095238095238093,0.009441056910569104,1.4043582955293934
47,random,107,336,271,0.34566326530612246,0.19345238095238093,0.0150328330206379,1.532064692570853
47,random,108,336,283,0.36096938775510207,0.15773809523809523,0.011687773608505316,1.4577379737113252
47,random,109,336,275,0.350765306122449,0.18154761904761907,0.014892120075046903,1.5275252316519465
47,random,110,336,282,0.3596938775510204,0.1607142857142857,0.012979205753595997,1.4860462083439174
47,random,111,336,267,0.3405612244897959,0.2053571428571429,0.016067854909318325,1.5545631755148026
47,random,112,336,266,0.3392857142857143,0.20833333333333337,0.016283614759224515,1.5590239111558089
47,random,113,336,278,0.35459183673469385,0.17261904761904767,0.014208880550343965,1.513825177048746
47,random,114,336,281,0.35841836734693877,0.16369047619047616,0.012572701688555347,1.4766704288891124
47,random,115,336,271,0.34566326530612246,0.19345238095238093,0.015235303314571607,1.536590742882148
47,random,116,336,267,0.3405612244897959,0.2053571428571429,0.016861319574734208,1.5723301886761007
47,random,117,336,277,0.35331632653061223,0.17559523809523814,0.012979205753595997,1.4860462083439174
47,random,118,336,277,0.35331632653061223,0.17559523809523814,0.013813320825515948,1.5046225071056492
47,random,119,336,279,0.35586734693877553,0.1696428571428571,0.013685197985583096,1.5000000000000002
47,random,120,336,284,0.3622448979591837,0.15476190476190477,0.011708098811757347,1.4577379737113252
47,random,121,336,279,0.35586734693877553,0.1696428571428571,0.013760944340212633,1.5046225071056492
47,random,122,336,275,0.350765306122449,0.18154761904761907,0.014239368355222014,1.513825177048746
47,random,123,336,278,0.35459183673469385,0.17261904761904767,0.012564966590961457,1.4766704288891124
47,random,124,336,278,0.35459183673469385,0.17261904761904767,0.013396654158849282,1.4953632037438633
47,random,125,336,283,0.36096938775510207,0.15773809523809523,0.012093495934959349,1.4672347384715843
47,random,126,336,272,0.3469387755102041,0.19047619047619047,0.01564102564102564,1.5456030825826175
47,random,127,336,269,0.34311224489795916,0.19940476190476186,0.014828799249530955,1.5275252316519465
47,spatial,0,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,1,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,2,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,3,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,4,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,5,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,6,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,7,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,8,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,9,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,10,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,11,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,12,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
47,spatial,13,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
47,spatial,14,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,15,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,16,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
47,spatial,17,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,18,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,19,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,20,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,21,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,22,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,23,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,24,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,25,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,26,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,27,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,28,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,29,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,30,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,31,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,32,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,33,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,34,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,35,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,36,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,37,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,38,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,39,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,40,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,41,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
47,spatial,42,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,43,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,44,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,45,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,46,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,47,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,48,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,49,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,50,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,51,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,52,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,53,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
47,spatial,54,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,55,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,56,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,57,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,58,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,59,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,60,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,61,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,62,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,63,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,64,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,65,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
47,spatial,66,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,67,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,68,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,69,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,70,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
47,spatial,71,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,72,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,73,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,74,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,75,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,76,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,77,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,78,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,79,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,80,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,81,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,82,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,83,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,84,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,85,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,86,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,87,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,88,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,89,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
47,spatial,90,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,91,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,92,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,93,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,94,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,95,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,96,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,97,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,98,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,99,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,100,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,101,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,102,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,103,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,104,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,105,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
47,spatial,106,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,107,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,108,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,109,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
47,spatial,110,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,111,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,112,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,113,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,114,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,115,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,116,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,117,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,118,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,119,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,120,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,121,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,122,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,123,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,124,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,125,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,126,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
47,spatial,127,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
48,random,0,336,276,0.3520408163265306,0.1785714285714286,0.014692159573417596,1.522972240208089
48,random,1,336,272,0.3469387755102041,0.19047619047619047,0.0149906191369606,1.5320646925708532
48,random,2,336,276,0.3520408163265306,0.1785714285714286,0.013557692307692307,1.5000000000000002
48,random,3,336,266,0.3392857142857143,0.20833333333333337,0.016768715244325,1.5679073101855652
48,random,4,336,277,0.35331632653061223,0.17559523809523814,0.013373983739837399,1.4953632037438633
48,random,5,336,274,0.3494897959183674,0.18452380952380953,0.01492503538395708,1.5275252316519465
48,random,6,336,272,0.3469387755102041,0.19047619047619047,0.014817854909318326,1.5275252316519465
48,random,7,336,263,0.3354591836734694,0.21726190476190477,0.016699499687304564,1.5679073101855652
48,random,8,336,270,0.34438775510204084,0.1964285714285714,0.014989837398373984,1.532064692570853
48,random,9,336,274,0.3494897959183674,0.18452380952380953,0.013559255784865543,1.5000000000000002
48,random,10,336,279,0.35586734693877553,0.1696428571428571,0.012908067542213884,1.4860462083439174
48,random,11,336,281,0.35841836734693877,0.16369047619047616,0.012042682926829269,1.4672347384715843
48,random,12,336,283,0.36096938775510207,0.15773809523809523,0.011708098811757349,1.4577379737113252
48,random,13,336,274,0.3494897959183674,0.18452380952380953,0.013579580988117573,1.5000000000000002
48,random,14,336,282,0.3596938775510204,0.1607142857142857,0.011890243902439025,1.4624940645653537
48,random,15,336,263,0.3354591836734694,0.21726190476190477,0.017323491655969192,1.5811388300841898
48,random,16,336,286,0.3647959183673469,0.14880952380952384,0.010864602876797998,1.4385563751360058
48,random,17,336,284,0.3622448979591837,0.15476190476190477,0.011026422764227642,1.4433756729740645
48,random,18,336,279,0.35586734693877553,0.1696428571428571,0.012765791119449654,1.481365736219265
48,random,19,336,274,0.3494897959183674,0.18452380952380953,0.01403767979987492,1.5092308563562362
48,random,20,336,280,0.35714285714285715,0.16666666666666663,0.01311991869918699,1.49071198499986
48,random,21,336,275,0.350765306122449,0.18154761904761907,0.014391025641025642,1.51840559652405
48,random,22,336,275,0.350765306122449,0.18154761904761907,0.014015791119449655,1.5092308563562362
48,random,23,336,272,0.3469387755102041,0.19047619047619047,0.013771888680425266,1.5046225071056492
48,random,24,336,284,0.3622448979591837,0.15476190476190477,0.012560975609756098,1.4766704288891124
48,random,25,336,275,0.350765306122449,0.18154761904761907,0.014767464462586416,1.522972240208089
48,random,26,336,274,0.3494897959183674,0.18452380952380953,0.013986085053158221,1.5092308563562362
48,random,27,336,277,0.35331632653061223,0.17559523809523814,0.013829378158646452,1.5046225071056492
48,random,28,336,277,0.35331632653061223,0.17559523809523814,0.015279162963694413,1.536590742882148
48,random,29,336,282,0.3596938775510204,0.1607142857142857,0.01230691056910569,1.4719601443879746
48,random,30,336,274,0.3494897959183674,0.18452380952380953,0.014081539448997728,1.5092308563562362
48,random,31,336,277,0.35331632653061223,0.17559523809523814,0.013548311444652909,1.5000000000000002
48,random,32,336,269,0.34311224489795916,0.19940476190476186,0.016240619136960604,1.5590239111558093
48,random,33,336,267,0.3405612244897959,0.2053571428571429,0.016345372107567226,1.5590239111558089
48,random,34,336,279,0.35586734693877553,0.1696428571428571,0.014229205753595996,1.513825177048746
48,random,35,336,280,0.35714285714285715,0.16666666666666663,0.012296747967479675,1.4719601443879746
48,random,36,336,273,0.3482142857142857,0.1875,0.015085209505941215,1.532064692570853
48,random,37,336,276,0.3520408163265306,0.1785714285714286,0.013792213883677297,1.5046225071056492
48,random,38,336,281,0.35841836734693877,0.16369047619047616,0.012307692307692308,1.4719601443879746
48,random,39,336,278,0.35459183673469385,0.17261904761904767,0.013782051282051282,1.5046225071056492
48,random,40,336,275,0.350765306122449,0.18154761904761907,0.013943089430894307,1.5092308563562362
48,random,41,336,272,0.3469387755102041,0.19047619047619047,0.014679569467759456,1.522972240208089
48,random,42,336,268,0.34183673469387754,0.20238095238095233,0.016412601626016262,1.5634719199411433
48,random,43,336,282,0.3596938775510204,0.1607142857142857,0.012906504065040651,1.4860462083439174
48,random,44,336,270,0.34438775510204084,0.1964285714285714,0.015479987492182613,1.5411035007422442
48,random,45,336,267,0.3405612244897959,0.2053571428571429,0.01567385866166354,1.5456030825826175
48,random,46,336,276,0.3520408163265306,0.1785714285714286,0.013995465916197625,1.5092308563562362
48,random,47,336,279,0.35586734693877553,0.1696428571428571,0.012521106941838648,1.4766704288891124
48,random,48,336,282,0.3596938775510204,0.1607142857142857,0.012084115071919949,1.4672347384715843
48,random,49,336,278,0.35459183673469385,0.17261904761904767,0.01275562851782364,1.481365736219265
48,random,50,336,279,0.35586734693877553,0.1696428571428571,0.012532051282051282,1.4766704288891124
48,random,51,336,277,0.35331632653061223,0.17559523809523814,0.013537367104440276,1.5000000000000002
48,random,52,336,276,0.3520408163265306,0.1785714285714286,0.014380081300813008,1.51840559652405
48,random,53,336,282,0.3596938775510204,0.1607142857142857,0.011942620387742338,1.4624940645653537
48,random,54,336,281,0.35841836734693877,0.16369047619047616,0.01258529179421349,1.4766704288891124
48,random,55,336,287,0.36607142857142855,0.14583333333333337,0.010833333333333332,1.4385563751360058
48,random,56,336,268,0.34183673469387754,0.20238095238095233,0.016285260524670022,1.5590239111558093
48,random,57,336,273,0.3482142857142857,0.1875,0.013740619136960598,1.5046225071056492
48,random,58,336,271,0.34566326530612246,0.19345238095238093,0.014828799249530955,1.5275252316519465
48,random,59,336,292,0.37244897959183676,0.13095238095238093,0.009847560975609756,1.4142135623730951
48,random,60,336,276,0.3520408163265306,0.1785714285714286,0.01350609756097561,1.5000000000000002
48,random,61,336,264,0.336734693877551,0.2142857142857143,0.01730925578486554,1.5811388300841898
48,random,62,336,271,0.34566326530612246,0.19345238095238093,0.015857649517790725,1.5500896031448563
48,random,63,336,272,0.3469387755102041,0.19047619047619047,0.016057692307692308,1.5545631755148026
48,random,64,336,276,0.3520408163265306,0.1785714285714286,0.014005628517823639,1.5092308563562362
48,random,65,336,276,0.3520408163265306,0.1785714285714286,0.013804022250748822,1.5046225071056492
48,random,66,336,284,0.3622448979591837,0.15476190476190477,0.01105691056910569,1.4433756729740645
48,random,67,336,266,0.3392857142857143,0.20833333333333337,0.016965290806754223,1.5723301886761007
48,random,68,336,283,0.36096938775510207,0.15773809523809523,0.011271106941838648,1.4481789330818973
48,random,69,336,271,0.34566326530612246,0.19345238095238093,0.014604440275171982,1.522972240208089
48,random,70,336,274,0.3494897959183674,0.18452380952380953,0.014627974721042753,1.522972240208089
48,random,71,336,275,0.350765306122449,0.18154761904761907,0.014553627267041902,1.522972240208089
48,random,72,336,273,0.3482142857142857,0.1875,0.014646654158849281,1.522972240208089
48,random,73,336,264,0.336734693877551,0.2142857142857143,0.015748206115664395,1.5456030825826175
48,random,74,336,282,0.3596938775510204,0.1607142857142857,0.012532051282051282,1.4766704288891124
48,random,75,336,267,0.3405612244897959,0.2053571428571429,0.015408067542213884,1.5411035007422442
48,random,76,336,281,0.35841836734693877,0.16369047619047616,0.012307692307692308,1.4719601443879746
48,random,77,336,265,0.3380102040816326,0.21130952380952384,0.015928705440900564,1.5500896031448563
48,random,78,336,268,0.34183673469387754,0.20238095238095233,0.016313320825515946,1.5590239111558089
48,random,79,336,272,0.3469387755102041,0.19047619047619047,0.01615228267667292,1.5545631755148026
48,random,80,336,271,0.34566326530612246,0.19345238095238093,0.01458411507191995,1.522972240208089
48,random,81,336,271,0.34566326530612246,0.19345238095238093,0.015672295184490308,1.5456030825826175
48,random,82,336,279,0.35586734693877553,0.1696428571428571,0.012989368355222013,1.4860462083439174
48,random,83,336,266,0.3392857142857143,0.20833333333333337,0.016241400875547218,1.5590239111558089
48,random,84,336,279,0.35586734693877553,0.1696428571428571,0.012553158223889933,1.4766704288891124
48,random,85,336,277,0.35331632653061223,0.17559523809523814,0.013151188242651657,1.49071198499986
48,random,86,336,282,0.3596938775510204,0.1607142857142857,0.011849593495934958,1.4624940645653537
48,random,87,336,269,0.34311224489795916,0.19940476190476186,0.015653533458411507,1.5456030825826175
48,random,88,336,269,0.34311224489795916,0.19940476190476186,0.01671904315196998,1.5679073101855652
48,random,89,336,286,0.3647959183673469,0.14880952380952384,0.011353971232020013,1.4481789330818973
48,random,90,336,282,0.3596938775510204,0.1607142857142857,0.01298076923076923,1.4860462083439174
48,random,91,336,277,0.35331632653061223,0.17559523809523814,0.013377974721042758,1.4953632037438633
48,random,92,336,274,0.3494897959183674,0.18452380952380953,0.014595841150719198,1.522972240208089
48,random,93,336,277,0.35331632653061223,0.17559523809523814,0.01370474145024851,1.5000000000000002
48,random,94,336,273,0.3482142857142857,0.1875,0.015579268292682929,1.5456030825826175
48,random,95,336,269,0.34311224489795916,0.19940476190476186,0.01567307692307692,1.5456030825826175
48,random,96,336,269,0.34311224489795916,0.19940476190476186,0.01573639774859287,1.5456030825826175
48,random,97,336,272,0.3469387755102041,0.19047619047619047,0.015661350844277673,1.5456030825826175
48,random,98,336,274,0.3494897959183674,0.18452380952380953,0.014646654158849281,1.522972240208089
48,random,99,336,286,0.3647959183673469,0.14880952380952384,0.01102642276422764,1.4433756729740645
48,random,100,336,278,0.35459183673469385,0.17261904761904767,0.013151188242651657,1.49071198499986
48,random,101,336,282,0.3596938775510204,0.1607142857142857,0.013236480036865146,1.49071198499986
48,random,102,336,284,0.3622448979591837,0.15476190476190477,0.011646341463414634,1.4577379737113252
48,random,103,336,285,0.3635204081632653,0.1517857142857143,0.012563320825515948,1.4766704288891124
48,random,104,336,273,0.3482142857142857,0.1875,0.014197936210131332,1.513825177048746
48,random,105,336,275,0.350765306122449,0.18154761904761907,0.014360537836147593,1.51840559652405
48,random,106,336,286,0.3647959183673469,0.14880952380952384,0.01107801751094434,1.4433756729740645
48,random,107,336,271,0.34566326530612246,0.19345238095238093,0.015010944340212632,1.532064692570853
48,random,108,336,277,0.35331632653061223,0.17559523809523814,0.014615384615384615,1.522972240208089
48,random,109,336,282,0.3596938775510204,0.1607142857142857,0.012937773608505317,1.4860462083439174
48,random,110,336,276,0.3520408163265306,0.1785714285714286,0.014004846779237023,1.5092308563562362
48,random,111,336,283,0.36096938775510207,0.15773809523809523,0.011869918699186991,1.4624940645653537
48,random,112,336,273,0.3482142857142857,0.1875,0.014893765840492412,1.5275252316519465
48,random,113,336,277,0.35331632653061223,0.17559523809523814,0.014471967276845325,1.51840559652405
48,random,114,336,279,0.35586734693877553,0.1696428571428571,0.013621013133208256,1.5000000000000002
48,random,115,336,279,0.35586734693877553,0.1696428571428571,0.012735303314571607,1.481365736219265
48,random,116,336,284,0.3622448979591837,0.15476190476190477,0.012145090681676048,1.4672347384715843
48,random,117,336,276,0.3520408163265306,0.1785714285714286,0.014445829630361081,1.5184055965240502
48,random,118,336,273,0.3482142857142857,0.1875,0.014849906191369607,1.5275252316519465
48,random,119,336,290,0.36989795918367346,0.13690476190476186,0.009848342714196373,1.4142135623730951
48,random,120,336,280,0.35714285714285715,0.16666666666666663,0.012713414634146342,1.481365736219265
48,random,121,336,284,0.3622448979591837,0.15476190476190477,0.012134928080050032,1.4672347384715843
48,random,122,336,281,0.35841836734693877,0.16369047619047616,0.01254143214509068,1.4766704288891124
48,random,123,336,284,0.3622448979591837,0.15476190476190477,0.012754846779237022,1.481365736219265
48,random,124,336,283,0.36096938775510207,0.15773809523809523,0.012799488166946446,1.481365736219265
48,random,125,336,270,0.34438775510204084,0.1964285714285714,0.0158552220137586,1.5500896031448563
48,random,126,336,282,0.3596938775510204,0.1607142857142857,0.01275562851782364,1.481365736219265
48,random,127,336,272,0.3469387755102041,0.19047619047619047,0.0163344277673546,1.5590239111558089
48,spatial,0,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
48,spatial,1,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
