target_root_id,session,scan_idx,replicate,method,nmse,n_features,n_available
864691135196576298,7,3,1,ridge_raw,0.622427122437,9,9
864691135196576298,7,3,1,training_mean,1,0,9
864691135196576298,7,3,1,training_reliability_ge_0,0.744798597794,8,9
864691135196576298,7,3,1,training_reliability_ge_0.1,0.670593716952,8,9
864691135196576298,7,3,1,training_reliability_ge_0.2,0.78887860735,6,9
864691135196576298,7,3,2,keep_0.25,0.903458167014,2,9
864691135196576298,7,3,2,keep_0.5,0.855916426844,4,9
864691135196576298,7,3,2,keep_0.75,0.780279580349,7,9
864691135196576298,7,3,2,manual_only,0.953500152311,3,9
864691135196576298,7,3,2,noise_0.25,0.775139554654,9,9
864691135196576298,7,3,2,noise_0.5,0.800638289701,9,9
864691135196576298,7,3,2,noise_1,0.862770373729,9,9
864691135196576298,7,3,2,ols_all,0.784757945433,9,9
864691135196576298,7,3,2,ridge_all,0.768302927515,9,9
864691135196576298,7,3,2,ridge_raw,0.754837224211,9,9
864691135196576298,7,3,2,training_mean,1,0,9
864691135196576298,7,3,2,training_reliability_ge_0,0.768302927515,9,9
864691135196576298,7,3,2,training_reliability_ge_0.1,0.766711878434,8,9
864691135196576298,7,3,2,training_reliability_ge_0.2,0.733278698873,6,9
864691135196576298,7,3,3,keep_0.25,0.892180733802,2,9
864691135196576298,7,3,3,keep_0.5,0.826112078343,4,9
864691135196576298,7,3,3,keep_0.75,0.761982648285,7,9
864691135196576298,7,3,3,manual_only,0.940976971197,3,9
864691135196576298,7,3,3,noise_0.25,0.745421690793,9,9
864691135196576298,7,3,3,noise_0.5,0.766335810967,9,9
864691135196576298,7,3,3,noise_1,0.807492570993,9,9
864691135196576298,7,3,3,ols_all,0.733420774281,9,9
864691135196576298,7,3,3,ridge_all,0.730377581186,9,9
864691135196576298,7,3,3,ridge_raw,0.677020338824,9,9
864691135196576298,7,3,3,training_mean,1,0,9
864691135196576298,7,3,3,training_reliability_ge_0,0.730377581186,9,9
864691135196576298,7,3,3,training_reliability_ge_0.1,0.740918069168,8,9
864691135196576298,7,3,3,training_reliability_ge_0.2,0.731925756494,7,9
864691135196576298,7,3,4,keep_0.25,0.89438208455,2,9
864691135196576298,7,3,4,keep_0.5,0.823116404168,4,9
864691135196576298,7,3,4,keep_0.75,0.776068423255,7,9
864691135196576298,7,3,4,manual_only,0.993017353946,3,9
864691135196576298,7,3,4,noise_0.25,0.739782486284,9,9
864691135196576298,7,3,4,noise_0.5,0.75025226213,9,9
864691135196576298,7,3,4,noise_1,0.767130790494,9,9
864691135196576298,7,3,4,ols_all,0.771699299332,9,9
864691135196576298,7,3,4,ridge_all,0.761560186872,9,9
864691135196576298,7,3,4,ridge_raw,0.741891452586,9,9
864691135196576298,7,3,4,training_mean,1,0,9
864691135196576298,7,3,4,training_reliability_ge_0,0.761560186872,9,9
864691135196576298,7,3,4,training_reliability_ge_0.1,0.750305404174,8,9
864691135196576298,7,3,4,training_reliability_ge_0.2,0.733842332876,7,9
864691135196576298,7,3,5,keep_0.25,0.915642818406,2,9
864691135196576298,7,3,5,keep_0.5,0.881706559982,4,9
864691135196576298,7,3,5,keep_0.75,0.820717618275,7,9
864691135196576298,7,3,5,manual_only,1.00502031407,3,9
864691135196576298,7,3,5,noise_0.25,0.838381281288,9,9
864691135196576298,7,3,5,noise_0.5,0.888496245096,9,9
864691135196576298,7,3,5,noise_1,0.981719847062,9,9
864691135196576298,7,3,5,ols_all,0.815436255625,9,9
864691135196576298,7,3,5,ridge_all,0.803426058917,9,9
864691135196576298,7,3,5,ridge_raw,0.747154927382,9,9
864691135196576298,7,3,5,training_mean,1,0,9
864691135196576298,7,3,5,training_reliability_ge_0,0.803426058917,9,9
864691135196576298,7,3,5,training_reliability_ge_0.1,0.801572524467,8,9
864691135196576298,7,3,5,training_reliability_ge_0.2,0.751190377561,6,9
864691135196576298,7,3,6,keep_0.25,0.814533869737,2,9
864691135196576298,7,3,6,keep_0.5,0.74769050427,4,9
864691135196576298,7,3,6,keep_0.75,0.706253660315,7,9
864691135196576298,7,3,6,manual_only,0.96716890609,3,9
864691135196576298,7,3,6,noise_0.25,0.663713345256,9,9
864691135196576298,7,3,6,noise_0.5,0.686866128097,9,9
864691135196576298,7,3,6,noise_1,0.7732790263,9,9
864691135196576298,7,3,6,ols_all,0.655086350235,9,9
864691135196576298,7,3,6,ridge_all,0.662008480962,9,9
864691135196576298,7,3,6,ridge_raw,0.642907746589,9,9
864691135196576298,7,3,6,training_mean,1,0,9
864691135196576298,7,3,6,training_reliability_ge_0,0.662008480962,9,9
864691135196576298,7,3,6,training_reliability_ge_0.1,0.682855991673,7,9
864691135196576298,7,3,6,training_reliability_ge_0.2,0.728752052921,6,9
864691135196576298,7,3,7,keep_0.25,0.891105834274,2,9
864691135196576298,7,3,7,keep_0.5,0.801444102407,4,9
864691135196576298,7,3,7,keep_0.75,0.76983976316,7,9
864691135196576298,7,3,7,manual_only,1.1041996182,3,9
864691135196576298,7,3,7,noise_0.25,0.718995424888,9,9
864691135196576298,7,3,7,noise_0.5,0.725623681764,9,9
864691135196576298,7,3,7,noise_1,0.766331910838,9,9
864691135196576298,7,3,7,ols_all,0.727522290535,9,9
864691135196576298,7,3,7,ridge_all,0.733509662153,9,9
864691135196576298,7,3,7,ridge_raw,0.710523631018,9,9
864691135196576298,7,3,7,training_mean,1,0,9
864691135196576298,7,3,7,training_reliability_ge_0,0.733509662153,9,9
864691135196576298,7,3,7,training_reliability_ge_0.1,0.6720044657,8,9
864691135196576298,7,3,7,training_reliability_ge_0.2,0.804809888665,5,9
864691135196576298,7,3,8,keep_0.25,1.01917844751,2,9
864691135196576298,7,3,8,keep_0.5,0.929804135685,4,9
864691135196576298,7,3,8,keep_0.75,0.947885691379,7,9
864691135196576298,7,3,8,manual_only,0.94016958839,3,9
864691135196576298,7,3,8,noise_0.25,0.908258758927,9,9
864691135196576298,7,3,8,noise_0.5,0.926206035367,9,9
864691135196576298,7,3,8,noise_1,0.959320868532,9,9
864691135196576298,7,3,8,ols_all,0.894343667371,9,9
864691135196576298,7,3,8,ridge_all,0.894501840339,9,9
864691135196576298,7,3,8,ridge_raw,0.879012863104,9,9
864691135196576298,7,3,8,training_mean,1,0,9
864691135196576298,7,3,8,training_reliability_ge_0,0.917542722974,8,9
864691135196576298,7,3,8,training_reliability_ge_0.1,0.919767193101,8,9
864691135196576298,7,3,8,training_reliability_ge_0.2,0.813721095664,4,9
864691135196576298,7,3,9,keep_0.25,0.980578452188,2,9
864691135196576298,7,3,9,keep_0.5,0.956948596516,4,9
864691135196576298,7,3,9,keep_0.75,0.925103995896,7,9
864691135196576298,7,3,9,manual_only,0.987773503125,3,9
864691135196576298,7,3,9,noise_0.25,0.892215212029,9,9
864691135196576298,7,3,9,noise_0.5,0.897496621315,9,9
864691135196576298,7,3,9,noise_1,0.944026535902,9,9
864691135196576298,7,3,9,ols_all,0.944520749504,9,9
864691135196576298,7,3,9,ridge_all,0.909335726841,9,9
864691135196576298,7,3,9,ridge_raw,0.858418089969,9,9
864691135196576298,7,3,9,training_mean,1,0,9
864691135196576298,7,3,9,training_reliability_ge_0,0.909335726841,9,9
864691135196576298,7,3,9,training_reliability_ge_0.1,0.908393055575,7,9
864691135196576298,7,3,9,training_reliability_ge_0.2,0.828693072426,5,9
864691135277186789,4,7,0,keep_0.25,0.995269820573,3,12
864691135277186789,4,7,0,keep_0.5,0.945633434794,6,12
864691135277186789,4,7,0,keep_0.75,0.926356476053,9,12
864691135277186789,4,7,0,manual_only,0.925830792241,6,12
864691135277186789,4,7,0,noise_0.25,0.967432487948,12,12
864691135277186789,4,7,0,noise_0.5,0.921977871849,12,12
864691135277186789,4,7,0,noise_1,0.937479200631,12,12
864691135277186789,4,7,0,ols_all,0.998689604325,12,12
864691135277186789,4,7,0,ridge_all,0.975797967159,12,12
864691135277186789,4,7,0,ridge_raw,1.08292794255,12,12
864691135277186789,4,7,0,training_mean,1,0,12
864691135277186789,4,7,0,training_reliability_ge_0,1.00647096781,11,12
864691135277186789,4,7,0,training_reliability_ge_0.1,1.00758252909,9,12
864691135277186789,4,7,0,training_reliability_ge_0.2,0.89263613368,3,12
864691135277186789,4,7,1,keep_0.25,0.980816962428,3,12
864691135277186789,4,7,1,keep_0.5,0.916628552905,6,12
864691135277186789,4,7,1,keep_0.75,0.872209632963,9,12
864691135277186789,4,7,1,manual_only,0.891477297551,6,12
864691135277186789,4,7,1,noise_0.25,0.825586588604,12,12
864691135277186789,4,7,1,noise_0.5,0.862814622561,12,12
864691135277186789,4,7,1,noise_1,0.927247203335,12,12
864691135277186789,4,7,1,ols_all,0.813035926913,12,12
864691135277186789,4,7,1,ridge_all,0.818053072507,12,12
864691135277186789,4,7,1,ridge_raw,0.873886502918,12,12
864691135277186789,4,7,1,training_mean,1,0,12
864691135277186789,4,7,1,training_reliability_ge_0,0.862106528315,11,12
864691135277186789,4,7,1,training_reliability_ge_0.1,0.852616098205,9,12
864691135277186789,4,7,1,training_reliability_ge_0.2,0.889505176283,5,12
864691135277186789,4,7,2,keep_0.25,1.02654976037,3,12
864691135277186789,4,7,2,keep_0.5,0.931203835594,6,12
864691135277186789,4,7,2,keep_0.75,0.912241626362,9,12
864691135277186789,4,7,2,manual_only,0.920804776259,6,12
864691135277186789,4,7,2,noise_0.25,0.854782587591,12,12
864691135277186789,4,7,2,noise_0.5,0.878377741319,12,12
864691135277186789,4,7,2,noise_1,0.936810147774,12,12
864691135277186789,4,7,2,ols_all,0.797097560073,12,12
864691135277186789,4,7,2,ridge_all,0.799192069113,12,12
864691135277186789,4,7,2,ridge_raw,0.810979493588,12,12
864691135277186789,4,7,2,training_mean,1,0,12
864691135277186789,4,7,2,training_reliability_ge_0,0.827841825299,11,12
864691135277186789,4,7,2,training_reliability_ge_0.1,0.832266977252,8,12
864691135277186789,4,7,2,training_reliability_ge_0.2,0.855070620883,6,12
864691135277186789,4,7,3,keep_0.25,0.91803080025,3,12
864691135277186789,4,7,3,keep_0.5,0.883628189159,6,12
864691135277186789,4,7,3,keep_0.75,0.818544503573,9,12
864691135277186789,4,7,3,manual_only,0.889517883193,6,12
864691135277186789,4,7,3,noise_0.25,0.802219298096,12,12
864691135277186789,4,7,3,noise_0.5,0.822066333679,12,12
864691135277186789,4,7,3,noise_1,0.871775690485,12,12
864691135277186789,4,7,3,ols_all,0.774819133772,12,12
864691135277186789,4,7,3,ridge_all,0.792202158617,12,12
864691135277186789,4,7,3,ridge_raw,0.809387763199,12,12
864691135277186789,4,7,3,training_mean,1,0,12
864691135277186789,4,7,3,training_reliability_ge_0,0.810832164673,11,12
864691135277186789,4,7,3,training_reliability_ge_0.1,0.779098029925,8,12
864691135277186789,4,7,3,training_reliability_ge_0.2,0.871924981573,4,12
864691135277186789,4,7,4,keep_0.25,0.966663879662,3,12
864691135277186789,4,7,4,keep_0.5,0.866663878402,6,12
864691135277186789,4,7,4,keep_0.75,0.824456992059,9,12
864691135277186789,4,7,4,manual_only,0.891540282669,6,12
864691135277186789,4,7,4,noise_0.25,0.769902475322,12,12
864691135277186789,4,7,4,noise_0.5,0.821850165605,12,12
864691135277186789,4,7,4,noise_1,0.919836300302,12,12
864691135277186789,4,7,4,ols_all,0.753314766054,12,12
864691135277186789,4,7,4,ridge_all,0.742819618711,12,12
864691135277186789,4,7,4,ridge_raw,0.745990380494,12,12
864691135277186789,4,7,4,training_mean,1,0,12
864691135277186789,4,7,4,training_reliability_ge_0,0.735794271013,11,12
864691135277186789,4,7,4,training_reliability_ge_0.1,0.702088705993,8,12
864691135277186789,4,7,4,training_reliability_ge_0.2,0.838628570585,3,12
864691135277186789,4,7,5,keep_0.25,0.942759864292,3,12
864691135277186789,4,7,5,keep_0.5,0.849007837236,6,12
864691135277186789,4,7,5,keep_0.75,0.83795183692,9,12
864691135277186789,4,7,5,manual_only,0.919381808387,6,12
864691135277186789,4,7,5,noise_0.25,0.876072748102,12,12
864691135277186789,4,7,5,noise_0.5,0.894154674982,12,12
864691135277186789,4,7,5,noise_1,0.93593967601,12,12
864691135277186789,4,7,5,ols_all,0.815225574766,12,12
864691135277186789,4,7,5,ridge_all,0.817542676004,12,12
864691135277186789,4,7,5,ridge_raw,0.861696546442,12,12
864691135277186789,4,7,5,training_mean,1,0,12
864691135277186789,4,7,5,training_reliability_ge_0,0.833283879317,11,12
864691135277186789,4,7,5,training_reliability_ge_0.1,0.831639834307,10,12
864691135277186789,4,7,5,training_reliability_ge_0.2,1.04371083778,4,12
864691135277186789,4,7,6,keep_0.25,0.96145425866,3,12
864691135277186789,4,7,6,keep_0.5,1.02453823387,6,12
864691135277186789,4,7,6,keep_0.75,1.03096093707,9,12
864691135277186789,4,7,6,manual_only,0.916868298217,6,12
864691135277186789,4,7,6,noise_0.25,0.971594044736,12,12
864691135277186789,4,7,6,noise_0.5,0.961268555806,12,12
864691135277186789,4,7,6,noise_1,0.981943238308,12,12
864691135277186789,4,7,6,ols_all,1.0627137536,12,12
864691135277186789,4,7,6,ridge_all,1.02275344053,12,12
864691135277186789,4,7,6,ridge_raw,1.03492313072,12,12
864691135277186789,4,7,6,training_mean,1,0,12
864691135277186789,4,7,6,training_reliability_ge_0,1.08318869323,10,12
864691135277186789,4,7,6,training_reliability_ge_0.1,1.074281845,8,12
864691135277186789,4,7,6,training_reliability_ge_0.2,1.11610138177,5,12
864691135277186789,4,7,7,keep_0.25,0.954101746212,3,12
864691135277186789,4,7,7,keep_0.5,0.924337446787,6,12
864691135277186789,4,7,7,keep_0.75,0.825176123247,9,12
864691135277186789,4,7,7,manual_only,0.923169271534,6,12
864691135277186789,4,7,7,noise_0.25,0.889969334329,12,12
864691135277186789,4,7,7,noise_0.5,0.9531829872,12,12
864691135277186789,4,7,7,noise_1,0.981093742384,12,12
864691135277186789,4,7,7,ols_all,0.850941006596,12,12
864691135277186789,4,7,7,ridge_all,0.833039895593,12,12
864691135277186789,4,7,7,ridge_raw,0.850193782473,12,12
864691135277186789,4,7,7,training_mean,1,0,12
864691135277186789,4,7,7,training_reliability_ge_0,0.825393203416,10,12
864691135277186789,4,7,7,training_reliability_ge_0.1,0.797406283113,8,12
864691135277186789,4,7,7,training_reliability_ge_0.2,0.78162070335,6,12
864691135277186789,4,7,8,keep_0.25,0.875605347562,3,12
864691135277186789,4,7,8,keep_0.5,0.877029849071,6,12
864691135277186789,4,7,8,keep_0.75,0.843086854096,9,12
864691135277186789,4,7,8,manual_only,0.881621452653,6,12
864691135277186789,4,7,8,noise_0.25,0.787239665652,12,12
864691135277186789,4,7,8,noise_0.5,0.812127471423,12,12
864691135277186789,4,7,8,noise_1,0.870826429544,12,12
864691135277186789,4,7,8,ols_all,0.643677779491,12,12
864691135277186789,4,7,8,ridge_all,0.77523911042,12,12
864691135277186789,4,7,8,ridge_raw,0.77551379951,12,12
864691135277186789,4,7,8,training_mean,1,0,12
864691135277186789,4,7,8,training_reliability_ge_0,0.786672341878,10,12
864691135277186789,4,7,8,training_reliability_ge_0.1,0.710190198484,7,12
864691135277186789,4,7,8,training_reliability_ge_0.2,0.998806819386,4,12
864691135277186789,4,7,9,keep_0.25,0.966736953695,3,12
864691135277186789,4,7,9,keep_0.5,0.936048076785,6,12
864691135277186789,4,7,9,keep_0.75,0.946400430775,9,12
864691135277186789,4,7,9,manual_only,0.894255831528,6,12
864691135277186789,4,7,9,noise_0.25,0.9586355452,12,12
864691135277186789,4,7,9,noise_0.5,0.904277020447,12,12
864691135277186789,4,7,9,noise_1,0.947877273256,12,12
864691135277186789,4,7,9,ols_all,0.995516345137,12,12
864691135277186789,4,7,9,ridge_all,0.95238831415,12,12
864691135277186789,4,7,9,ridge_raw,1.05572031445,12,12
864691135277186789,4,7,9,training_mean,1,0,12
864691135277186789,4,7,9,training_reliability_ge_0,0.987427839212,11,12
864691135277186789,4,7,9,training_reliability_ge_0.1,0.96255906764,10,12
864691135277186789,4,7,9,training_reliability_ge_0.2,0.994472450178,2,12
864691135277186789,8,5,0,keep_0.25,0.939144997632,4,17
864691135277186789,8,5,0,keep_0.5,0.824598069852,8,17
864691135277186789,8,5,0,keep_0.75,0.726532167519,13,17
864691135277186789,8,5,0,manual_only,0.800131786114,7,17
864691135277186789,8,5,0,noise_0.25,0.668333141317,17,17
864691135277186789,8,5,0,noise_0.5,0.694950746565,17,17
864691135277186789,8,5,0,noise_1,0.758790973894,17,17
864691135277186789,8,5,0,ols_all,0.736845237308,17,17
864691135277186789,8,5,0,ridge_all,0.651694403048,17,17
864691135277186789,8,5,0,ridge_raw,0.645807083593,17,17
864691135277186789,8,5,0,training_mean,1,0,17
864691135277186789,8,5,0,training_reliability_ge_0,0.651694403048,17,17
864691135277186789,8,5,0,training_reliability_ge_0.1,0.651694403048,17,17
864691135277186789,8,5,0,training_reliability_ge_0.2,0.642421064251,12,17
864691135277186789,8,5,1,keep_0.25,0.851624908099,4,17
864691135277186789,8,5,1,keep_0.5,0.859066343409,8,17
864691135277186789,8,5,1,keep_0.75,0.718376194751,13,17
864691135277186789,8,5,1,manual_only,0.795313233258,7,17
864691135277186789,8,5,1,noise_0.25,0.69734811357,17,17
864691135277186789,8,5,1,noise_0.5,0.75357679742,17,17
864691135277186789,8,5,1,noise_1,0.829092409683,17,17
864691135277186789,8,5,1,ols_all,0.678463252161,17,17
864691135277186789,8,5,1,ridge_all,0.680148990261,17,17
864691135277186789,8,5,1,ridge_raw,0.66725977429,17,17
864691135277186789,8,5,1,training_mean,1,0,17
864691135277186789,8,5,1,training_reliability_ge_0,0.680148990261,17,17
864691135277186789,8,5,1,training_reliability_ge_0.1,0.718429273722,16,17
864691135277186789,8,5,1,training_reliability_ge_0.2,0.706143868455,15,17
864691135277186789,8,5,2,keep_0.25,1.08820067949,4,17
864691135277186789,8,5,2,keep_0.5,1.00618045984,8,17
864691135277186789,8,5,2,keep_0.75,1.10948054743,13,17
864691135277186789,8,5,2,manual_only,0.942737060504,7,17
864691135277186789,8,5,2,noise_0.25,1.09446041534,17,17
864691135277186789,8,5,2,noise_0.5,0.978094023008,17,17
864691135277186789,8,5,2,noise_1,1.042401851,17,17
864691135277186789,8,5,2,ols_all,1.11497508481,17,17
864691135277186789,8,5,2,ridge_all,1.06829647338,17,17
864691135277186789,8,5,2,ridge_raw,1.04278347897,17,17
864691135277186789,8,5,2,training_mean,1,0,17
864691135277186789,8,5,2,training_reliability_ge_0,1.06829647338,17,17
864691135277186789,8,5,2,training_reliability_ge_0.1,1.06829647338,17,17
864691135277186789,8,5,2,training_reliability_ge_0.2,1.04653279541,15,17
864691135277186789,8,5,3,keep_0.25,0.903424727937,4,17
864691135277186789,8,5,3,keep_0.5,0.764287978993,8,17
864691135277186789,8,5,3,keep_0.75,0.660343230605,13,17
864691135277186789,8,5,3,manual_only,0.721057271859,7,17
864691135277186789,8,5,3,noise_0.25,0.668021944825,17,17
864691135277186789,8,5,3,noise_0.5,0.719517024942,17,17
864691135277186789,8,5,3,noise_1,0.784846078072,17,17
864691135277186789,8,5,3,ols_all,0.630544675501,17,17
864691135277186789,8,5,3,ridge_all,0.619621112598,17,17
864691135277186789,8,5,3,ridge_raw,0.643449575629,17,17
864691135277186789,8,5,3,training_mean,1,0,17
864691135277186789,8,5,3,training_reliability_ge_0,0.619621112598,17,17
864691135277186789,8,5,3,training_reliability_ge_0.1,0.644044088574,16,17
864691135277186789,8,5,3,training_reliability_ge_0.2,0.596544494374,14,17
864691135277186789,8,5,4,keep_0.25,0.818877607168,4,17
864691135277186789,8,5,4,keep_0.5,0.68499238045,8,17
864691135277186789,8,5,4,keep_0.75,0.66261016373,13,17
864691135277186789,8,5,4,manual_only,0.718733494713,7,17
864691135277186789,8,5,4,noise_0.25,0.61925531456,17,17
864691135277186789,8,5,4,noise_0.5,0.630246142843,17,17
864691135277186789,8,5,4,noise_1,0.686385231955,17,17
864691135277186789,8,5,4,ols_all,0.554206385448,17,17
864691135277186789,8,5,4,ridge_all,0.626506512192,17,17
864691135277186789,8,5,4,ridge_raw,0.604092645324,17,17
864691135277186789,8,5,4,training_mean,1,0,17
864691135277186789,8,5,4,training_reliability_ge_0,0.626506512192,17,17
864691135277186789,8,5,4,training_reliability_ge_0.1,0.626506512192,17,17
864691135277186789,8,5,4,training_reliability_ge_0.2,0.568727372235,14,17
864691135277186789,8,5,5,keep_0.25,1.01762520344,4,17
864691135277186789,8,5,5,keep_0.5,1.03388976095,8,17
864691135277186789,8,5,5,keep_0.75,1.14703814433,13,17
864691135277186789,8,5,5,manual_only,1.38222945041,7,17
864691135277186789,8,5,5,noise_0.25,1.08895339502,17,17
864691135277186789,8,5,5,noise_0.5,1.04149940504,17,17
864691135277186789,8,5,5,noise_1,0.880953339939,17,17
864691135277186789,8,5,5,ols_all,1.23770995102,17,17
864691135277186789,8,5,5,ridge_all,1.14216023228,17,17
864691135277186789,8,5,5,ridge_raw,1.13863067761,17,17
864691135277186789,8,5,5,training_mean,1,0,17
864691135277186789,8,5,5,training_reliability_ge_0,1.14216023228,17,17
864691135277186789,8,5,5,training_reliability_ge_0.1,1.14216023228,17,17
864691135277186789,8,5,5,training_reliability_ge_0.2,0.937956723441,14,17
864691135277186789,8,5,6,keep_0.25,0.881834452397,4,17
864691135277186789,8,5,6,keep_0.5,0.76713839904,8,17
864691135277186789,8,5,6,keep_0.75,0.770937777815,13,17
864691135277186789,8,5,6,manual_only,0.792429030144,7,17
864691135277186789,8,5,6,noise_0.25,0.74962121384,17,17
864691135277186789,8,5,6,noise_0.5,0.757855058522,17,17
864691135277186789,8,5,6,noise_1,0.792073696584,17,17
864691135277186789,8,5,6,ols_all,0.673132713297,17,17
864691135277186789,8,5,6,ridge_all,0.750617630436,17,17
864691135277186789,8,5,6,ridge_raw,0.745237500302,17,17
864691135277186789,8,5,6,training_mean,1,0,17
864691135277186789,8,5,6,training_reliability_ge_0,0.750617630436,17,17
864691135277186789,8,5,6,training_reliability_ge_0.1,0.793608017499,16,17
864691135277186789,8,5,6,training_reliability_ge_0.2,0.791068638472,14,17
864691135277186789,8,5,7,keep_0.25,0.969291227654,4,17
864691135277186789,8,5,7,keep_0.5,0.929201423653,8,17
864691135277186789,8,5,7,keep_0.75,0.802765653708,13,17
864691135277186789,8,5,7,manual_only,1.06880209176,7,17
864691135277186789,8,5,7,noise_0.25,0.742114678293,17,17
864691135277186789,8,5,7,noise_0.5,0.737043292739,17,17
864691135277186789,8,5,7,noise_1,0.775979944128,17,17
864691135277186789,8,5,7,ols_all,0.851217272959,17,17
864691135277186789,8,5,7,ridge_all,0.769982548101,17,17
864691135277186789,8,5,7,ridge_raw,0.765469086575,17,17
864691135277186789,8,5,7,training_mean,1,0,17
864691135277186789,8,5,7,training_reliability_ge_0,0.769982548101,17,17
864691135277186789,8,5,7,training_reliability_ge_0.1,0.769982548101,17,17
864691135277186789,8,5,7,training_reliability_ge_0.2,0.679284828608,14,17
864691135277186789,8,5,8,keep_0.25,0.872026810632,4,17
864691135277186789,8,5,8,keep_0.5,0.831859770188,8,17
864691135277186789,8,5,8,keep_0.75,0.808642645648,13,17
864691135277186789,8,5,8,manual_only,0.847093994573,7,17
864691135277186789,8,5,8,noise_0.25,0.789609292497,17,17
864691135277186789,8,5,8,noise_0.5,0.813503076058,17,17
864691135277186789,8,5,8,noise_1,0.873126839789,17,17
864691135277186789,8,5,8,ols_all,0.722479789735,17,17
864691135277186789,8,5,8,ridge_all,0.728954221718,17,17
864691135277186789,8,5,8,ridge_raw,0.763579096769,17,17
864691135277186789,8,5,8,training_mean,1,0,17
864691135277186789,8,5,8,training_reliability_ge_0,0.728954221718,17,17
864691135277186789,8,5,8,training_reliability_ge_0.1,0.788928576751,16,17
864691135277186789,8,5,8,training_reliability_ge_0.2,0.771251669613,14,17
864691135277186789,8,5,9,keep_0.25,0.904213776558,4,17
864691135277186789,8,5,9,keep_0.5,0.796278652571,8,17
864691135277186789,8,5,9,keep_0.75,0.736594765647,13,17
864691135277186789,8,5,9,manual_only,0.782902457468,7,17
864691135277186789,8,5,9,noise_0.25,0.714179234625,17,17
864691135277186789,8,5,9,noise_0.5,0.734961267579,17,17
864691135277186789,8,5,9,noise_1,0.804682798617,17,17
864691135277186789,8,5,9,ols_all,0.651840205697,17,17
864691135277186789,8,5,9,ridge_all,0.710800476673,17,17
864691135277186789,8,5,9,ridge_raw,0.702991980393,17,17
864691135277186789,8,5,9,training_mean,1,0,17
864691135277186789,8,5,9,training_reliability_ge_0,0.710800476673,17,17
864691135277186789,8,5,9,training_reliability_ge_0.1,0.730878128949,16,17
864691135277186789,8,5,9,training_reliability_ge_0.2,0.675100896988,13,17
864691135324623260,6,6,0,keep_0.25,0.922044626439,1,5
864691135324623260,6,6,0,keep_0.5,0.88009478927,2,5
864691135324623260,6,6,0,keep_0.75,0.761519021596,4,5
864691135324623260,6,6,0,manual_only,0.81529632132,2,5
864691135324623260,6,6,0,noise_0.25,0.728365571092,5,5
864691135324623260,6,6,0,noise_0.5,0.767719253568,5,5
864691135324623260,6,6,0,noise_1,0.862251433304,5,5
864691135324623260,6,6,0,ols_all,0.72428883614,5,5
864691135324623260,6,6,0,ridge_all,0.706871064774,5,5
864691135324623260,6,6,0,ridge_raw,0.687005796838,5,5
864691135324623260,6,6,0,training_mean,1,0,5
864691135324623260,6,6,0,training_reliability_ge_0,0.706871064774,5,5
864691135324623260,6,6,0,training_reliability_ge_0.1,0.654056589625,4,5
864691135324623260,6,6,0,training_reliability_ge_0.2,0.654056589625,4,5
864691135324623260,6,6,1,keep_0.25,0.891923771541,1,5
864691135324623260,6,6,1,keep_0.5,0.901619582834,2,5
864691135324623260,6,6,1,keep_0.75,0.794762728682,4,5
864691135324623260,6,6,1,manual_only,0.726900458002,2,5
864691135324623260,6,6,1,noise_0.25,0.731526920122,5,5
864691135324623260,6,6,1,noise_0.5,0.759030640371,5,5
864691135324623260,6,6,1,noise_1,0.829166904803,5,5
864691135324623260,6,6,1,ols_all,0.644457984419,5,5
864691135324623260,6,6,1,ridge_all,0.645942306748,5,5
864691135324623260,6,6,1,ridge_raw,0.63058804563,5,5
864691135324623260,6,6,1,training_mean,1,0,5
864691135324623260,6,6,1,training_reliability_ge_0,0.645942306748,5,5
864691135324623260,6,6,1,training_reliability_ge_0.1,0.649336073513,4,5
864691135324623260,6,6,1,training_reliability_ge_0.2,0.66221175611,3,5
864691135324623260,6,6,2,keep_0.25,0.971575519366,1,5
864691135324623260,6,6,2,keep_0.5,0.898737860872,2,5
864691135324623260,6,6,2,keep_0.75,0.752095396132,4,5
864691135324623260,6,6,2,manual_only,0.865450856654,2,5
864691135324623260,6,6,2,noise_0.25,0.733054747715,5,5
864691135324623260,6,6,2,noise_0.5,0.766861575516,5,5
864691135324623260,6,6,2,noise_1,0.847283529132,5,5
864691135324623260,6,6,2,ols_all,0.702718015558,5,5
864691135324623260,6,6,2,ridge_all,0.721513666627,5,5
864691135324623260,6,6,2,ridge_raw,0.721349483969,5,5
864691135324623260,6,6,2,training_mean,1,0,5
864691135324623260,6,6,2,training_reliability_ge_0,0.721513666627,5,5
864691135324623260,6,6,2,training_reliability_ge_0.1,0.717134100123,4,5
864691135324623260,6,6,2,training_reliability_ge_0.2,0.721590021346,3,5
864691135324623260,6,6,3,keep_0.25,0.973993454811,1,5
864691135324623260,6,6,3,keep_0.5,0.984722397078,2,5
864691135324623260,6,6,3,keep_0.75,1.18474581141,4,5
864691135324623260,6,6,3,manual_only,1.10387987633,2,5
864691135324623260,6,6,3,noise_0.25,1.14660556272,5,5
864691135324623260,6,6,3,noise_0.5,0.957466735808,5,5
864691135324623260,6,6,3,noise_1,0.770743998064,5,5
864691135324623260,6,6,3,ols_all,1.22955082427,5,5
864691135324623260,6,6,3,ridge_all,1.22955082427,5,5
