target_root_id,session,scan_idx,replicate,train_trial_mask_sha256,test_trial_mask_sha256,train_stimulus_ids_sha256,test_stimulus_ids_sha256,n_train_trials,n_test_trials,inner_identity_disjoint
864691135277186789,4,7,0,d1722c41adcfd2fb2eb5398c9ec1bfb903800cf68a93ae62137edb87ad4ac445,19c0879c27467d1219bc5c7dc64009b03425053bf6aaa04900b07f2dbb5d8432,9b68772a809ba009d25b7cff1136e69b716fab53eda6766a67184b74084f907d,3101b50888a58b1fb4ed9eecd31a94512767e6d685b4ceacc32c68a4e548a5f5,380,84,True
864691135277186789,4,7,1,342aa48fc7c70480eee2ff6cbd8aeb7bd59ca2c6905a41d585d9cca38bd5824c,53a6abbec38e86627a8c399dd554e200df69f521c4c1f9d7e148d4af85fed6f5,832279459f4443e0ef9e126e5307ef9855ac95dd4473a94fb00560dadeae9aa2,1b7f60e42b0fc1eba115709dec473d0b86229ce20111f8a177cb976effc993b0,388,76,True
864691135277186789,4,7,2,b31851b58d9d47cf6735abd813aef1e9ff815d4b9fc6aefed15bc69ae3032047,9a9556fd47a00aca05841f20ebcc3e7416df3328cc619fddf0f27bb3eec5899e,5e1933687853c7b8b3ad6c1085911c465b22bb9ad83632ce7d54f87d0f2bafb5,0334f63f28ead71822ba6d1450738387efecec3df7be04ac4bdc8b0f40bf2ba5,380,84,True
864691135277186789,4,7,3,e5027e693960a732fa86ba596d287291c93a5993ab8c66284b4cf64aeacd8845,b8a53590edcf1458f497cae9850735627e2cda88cc4562044b091ab3ed2c39df,576f70afb984bb1ddba2f8dca02088ac1b8f03ade59456cdef2e0eb7be9ce78b,cab6f4f76640d5b9bdc5c7419c5caa962dce28d4a3bfccd7dee16bdfa2974d12,378,86,True
864691135277186789,4,7,4,1acf26f86d357f310cac1b47882eb1870e89e3b95a7507621d79babb346dee79,084398c753e747071ab6450569c83eb8b31b550b7d5786ffce0b2d9cfe93a507,699d7a7dedcfb39d8e86e950b21e477b55faddcb74bb19a212ef6eeb8317ffbc,11e1581744e72497242c26036057e36a761feecfaf8517cd3094a49f3afd138e,373,91,True
864691135277186789,4,7,5,5396a46e5bbae7f38acf9504b44dcd99df8dc0c49743177145a3beab7829c226,fb45ba124e22592ddfff4f633916b14acc1543cebfc19c0db9b34bd8e0765a51,9ce4dfb07281bc982103fb26aa69dd1f78dd3a5b22b79bef2655b2173143593e,e743d2d755c2bf70b6b3be0564c4a03f31fe7695ef16f1bcd0d2694c5d1be494,382,82,True
864691135277186789,4,7,6,02cb2d49d1c40f2db69c91f1fac245853bce62e7c584657b753ea4f7bbdb22dd,48315ad6314b07a8c7e2a99627ffbab7dd627b9d984aeab5aaba1adf9146c578,da0de5253e9e0328b406d04102da3919fb021a96cc438d77c2aadccbf402a8d9,a58a67e7db8dcdd00501ffbfbf2196440018d7809272524b5b3f82f2ac33033c,358,106,True
864691135277186789,4,7,7,36db2e70676318d11a1630f567dac0395f38628c455b840f5ddb9c4d0e9a5f0b,e23d3d79bbfa6a7adcdf77acc07eb37cdd1010cc4442350b10037945e0f0a990,cb3f4dbd7b1ec4589523f5537d4023c62a6903bfa250086dc8cee2e596d83406,49b8a24beab8f1aa00c98856273da9e782b10035a6dfa6831f309cecfb36a9f4,376,88,True
864691135277186789,4,7,8,c19331431276290bdee23580d9f927974691976d5938b2aeac9e996522929f50,cb853fca4db979e56238255f4dfda3d26e016d282586c4cd0fff044e341634f6,fa03393c04183ffe0a2483a1f2c53e3cef27377d7c3f0a8b7da056d84f792df6,49ae19ee309503158ec9e510cf20c3967fc3d45336c00b0cb63fb156308ee90c,366,98,True
864691135277186789,4,7,9,c4dc746657446c82769c9eb358af16b106a07ea64b3a49c75037b63cb5f9aa2f,40425caeaf579253964af02390bc9cae88e8d9f9c4f88825899f0b21f05177fc,54f07b6507b0452da39ed7d0b86324d19ad5c5bcf082620acf2556892446fe8b,6a0befcc54ac2c0cdcd69af626290b00d29edd254bb9778960e0170b72877c13,367,97,True
864691135277186789,8,5,0,6f62fb18ba5c50ceedcedae54149998af6d5221b93fb7e00ca63659c44a0f078,e04ff423b804f4be261249675a268adb553786e2d775994e5af98fc17862bebd,51ee1efd3fc6d36412582b8b7d5b7a40cd275e127fb618b3fb315acf23a591a8,311565813950a1d935fdee84546d1dcd23dd1a291584e1e1caab8886a4d16f52,358,106,True
864691135277186789,8,5,1,b1d33701feca298644d64b4548ab5b4c48bda2b4a1e768fcf2e09e9b441e502e,6fc0a796a1851048cfee5b8603dd98623f444e5944cabd5e1c3dfc46d1c102e9,a5fc77b51e82c7f8b8e04e104b0b06f1e0a134085e7ff3bb2516ed24e45358b3,6b1b3988b6ea07ca04184df59f6dd7d552af2856bf267b72638bcc53c2dbedf2,372,92,True
864691135277186789,8,5,2,1315ee873fcd7954018724db8632d11a36739ec1b82da4d374810075e5a4bcf4,8a696116eb5c6a24f4c67ec22c8cacbe1a93d91e71e766dc155dd28c899e2373,c7ffafaa8ad79c84c2053447704878d361bdab6f9ce1fa435802d1371725f49c,039a6f8bd443078c9706393f8397a649c36b329e007b15dede36a949e322474d,359,105,True
864691135277186789,8,5,3,fc86a536c3ef068b688082c0c45eb15f7d19ab17b0b69f1ce88a79b099fdd498,f2f0aba6642eecd8ecbd3820255538d92f66118db9707c5fead78d572415ebcb,34634158f797565ab242c41ff48125a4293365195d355dbfa731833f6c26f016,b1dcbdf2cb32493c0811f9ed0e88c1f369184be0ff9b17689d0a1987a3f0a5da,360,104,True
864691135277186789,8,5,4,569652d67062c8799fe6bc48a3e655f6f81f2b798961e1a3da3d6ac9717d1085,f677461682da8affc2fa83dca2cd8ecc77d869594e8c590ffe44956141e4a2bd,45c9d5a22ca307aad11764708fe31910605d574dd80db3bf86aea297597c18af,67c3fc2be15188037a143872ce7361ed8ffedc2181069de2310f5527a420efcb,382,82,True
864691135277186789,8,5,5,8b3484910c03eb356a772c65fbaf8542182c2c48dff1737185f9d8ba43c6583a,dff7d76106f4ca7a31162fbe5e15a96250b3d124e8f4d997b9fe10d9b84774f9,9f48fa22238d10f0931a75383ab3e20a874fda94c9b3c3d2a9c6e6a5516067aa,ce3504bf128e45252ae42035731dfca63a7c0ed6c2f87bc32ace309cf2aa1156,386,78,True
864691135277186789,8,5,6,b8c1355eb5723eecf69778e4a5fd40d03016bbd0870e9c1547705ad313084531,79edd31322ae40c068d1a318502dea65462c4ef3005a94249f7512593133030b,33b5b228f9e628335e5f724ba46043c7f8f87cc2b2392808dabf0852a85eda60,9f63ac65de102046064640c38aa6187cb23cd1c254b623100bb19352a1f3c4b0,366,98,True
864691135277186789,8,5,7,077604037d6ee13eab4e40460667547bddcc35a38a9ac099310f31e1ba9f3e4e,bcb80979cd5f404302e8247e733fd5b62250955debbaf5f6a01423bd41ee87f9,885bf72c382846baf5b0ac78d11e745fcd79891ce80418435322a50d33cc2e21,e3d416e04d5030f263847bbca21dbcf7f92ba53d32ff8c13ebdf8af4f08af209,361,103,True
864691135277186789,8,5,8,5f4abe841963d27cd19ffb40c7215649600520ed6d3df451e2b8c30d8bfc9f19,a323dae3c1d3fcbb7c9f7faa12437381f763fa214fd12732cf9a9dc346591a9d,87f3a7382fe92ae0799db54576c71f2f43b41732ab7f8d3daae71101818350e7,90377f0636c83afff40d0b87931faabbfc1c2da8739269e1cac999f0688936b5,366,98,True
864691135277186789,8,5,9,0148dc902171f3af3fe3795ebb019f285d5aaa8ade07600da0f7d10f9786863c,be5b6f28e0203977099a9a8dcdb34846db7488be081c4be42bcd48ab98e958cd,fb905c40505e0f6313c0df9e6fafe52049d4a2e7782331501c4832811b54b752,ac669607ad07e2e1ca12805fb3b472aa1ee51ce39c6a5f54e1cfc4b5f2ce6774,370,94,True
864691135739661169,7,3,0,a0b422829c3cc882a294f8d4a7ce3ceba11ab97b5d7659961dc5e5043cd6317b,049de301077b597dfe008d5241a61d38e274e31fccaadc081d99beeb20a11613,c6cb8de7660af226cf0f7352b13d75328d9f4d8c545371d559e61661580b8323,9ddaec9586a1755d285a5d0b06da7c5f2c4b61d620dce031eb7825d42750da55,370,94,True
864691135739661169,7,3,1,a83ddd436e62e030ae60759d670c3ec432e8523de656ceb10b2f66b68ffacb9c,68ad4573f5d0d1e9a11995a0fc6e2ae74a9928cb1cf5afa863d02f2b7175c2e1,5b687f48843eaf1195cd2699a32b13e8246fa618871e97e17e11e65c5f3f7aaf,0e5c026057ba4d35cde9c630373f5c1f9765b801ad4ea826b99e03befe2a4bf8,344,120,True
864691135739661169,7,3,2,72e57ff90a352c65726a507d9105a03762c3ad77b5d7e226c81cc35e8ac60159,3a2a5e7edfbcd49bb46ace57d202db2d858276ddd452b1308b80650fd4e8dc66,5a7af73c4f0b87d56df77f3a040455a4e2391751bf0607de166644695bfc50af,1c55aeaa3ccb836d6bd3ed700c1c656c0caf0d51a7342420d2ed5f74bc55e5c3,358,106,True
864691135739661169,7,3,3,28e5c01a52e23ddb24dd82500edb68274e35e3e50a781ec7a4c0c9403b09e9a4,1165d31ed2722dcc2936c99d78ecae8b22a8af1f61045a4af2f3ef1181c111d2,26c56c5a49988dbce6ec9c881765595c71f531c29f5fa2bccbac7770e7e11b42,353e52149a5ff55be54526942faf9c2e6668a1126a44608f83d99302eee1f887,370,94,True
864691135739661169,7,3,4,d8a616a6ec0e7f1051649784341946922b241a0cc7dfb5572630f7d39957aeb6,42b884482fb048de4b1d9a6d2a9e463dd8a0407e1bf1dccde2ae7c6d48ebc489,676462caf4cdefbde5f23d1131b02c0a9b871c27634ecfc9561a67752acff667,34574d5454a52bf84135aa2d84dd6f5bc805424f616621a50e9c34c24de69881,364,100,True
864691135739661169,7,3,5,18db40cc0a504f9ab8db870e59041e58073973b9e69633115dfc9784af0d128e,e6f513b3d807f4fad7cec6a82d21ec0cedb3c9eceebae549554caca959733bce,314495121561ecf3f62a66e0c2bb8e2d6e6df78c3d9b09c845f47fb57481480a,05a7b662f60fcdcf46e479e7500ecced88aa0e2e3f5b2d2782fa2053bd97bfd0,364,100,True
864691135739661169,7,3,6,612f3e6b5abb7a534bba699ca7ba91f2d80b8273dfa34af50d2ca5c5107ed825,45fcf651b8856bc3c130e77603cdc9bcd921659273b8c0be63f2cc90697b3361,5685db2c7ac565a3771a53dbd2c1d66da3b6e2cf361749fb0503952b15bda8c1,2ae997a4bce78314cb911447204fabde7b64b532d1df4f0b60476de7c9f83176,372,92,True
864691135739661169,7,3,7,e150627952e8000e7af926200853a369e8934429b6daa600a5d9d9761c79bcb1,5c6e43a8c134cd74de38509b3d0287403d47cbf33d61d5e9a0eb004c35cd540d,5079006aeaa56b65362284a79850d3c18cffb5748513c97eaa902ef68f1357e3,1ff329bfdad2112054a459a104ff5f4675ed413f84b40d8b22f0cb3a87bbfcd1,391,73,True
864691135739661169,7,3,8,fceb0022feecc36a3277033890f7b0d27e033f5d8c0038d0481544eb0d6afe2d,faacd95208e59a739a3d953aa58d495fcd185777c924bb58d6c4e1d5cf26df53,5ea737d3e2904b1716ad8d313f78840f191ad2939aec77fce951ba56228ba8fa,b26cfdc6073f827159885bf207e8cf652ba881259ea5cc8ee826e057e028b81d,372,92,True
864691135739661169,7,3,9,53a9c73fa1fb24b85c5a897dee2a7569d1c8a653a8d5add365b91648e3401a62,09b7603413a246a051630e11b77c7277cfa11afa1ce51453aa9c57ba5bab52fc,ac2faf07f79cc415c52533983ad043ac587d922440d727bec648e0d7bee810f5,231707f0ff9a4dac2bd8ba14023ace93887787accc52ed7763014f753d80d7a4,373,91,True
864691135196576298,7,3,0,b41245455d4e823cff389ea7ea24dbc7461849bfac0177e47f35142502cffda8,0fe60c58dcd8938a568c528e524a53fe29cd17d0bb204623ac61d8a1b08425a6,624a3ef01a00b02c88562d61feba604d3c6eb917f406787c9d595718c9096419,9d64560c03161d962524efc27cb8b73779d4808aa71174621e0e4218989a15d4,386,78,True
864691135196576298,7,3,1,8a290cfe325a6104b65d1270d51ea03e65d162c9190269a161f8e54715084007,8a806ee68c1d6ce85bd4c2ae9e5026b20de539fb88b942e9bff8953a45cc69b0,d1c4633a83544b351c0249bcb8578e494dc606c5abf6e1958a4527cb72c59e27,2f095c4daed9ee16e122f9c46aeb6695f8f8be3b151f98441d1fee1110a47a38,363,101,True
864691135196576298,7,3,2,51f5b123dc4b2eee1b414e521929059b61777399b0a238114f224d42707935b2,1f517b76cb8cdc72949177bb1658ece46b4af959155dc046b56186737f8738e5,58ce346a2f9fbb03947eb1dd7e0256b6baeab0e55a562d9859e2422b23ac78e0,de7a7e314d5c86d0abe9c3d47e0d82cfc699cbfa09ec00da4a78d618c7e1a1d9,379,85,True
864691135196576298,7,3,3,9bd346e09fe0d4d714bbf451af43e81306898a4492c271e0c97f5f68a4d06396,500fadf954a9627b7b5fc8b53a606c92cc4c53f8ba476c530f1641e0bb2b3a21,670127cdfba310367511c0ad764ba14826c00c5b94f808525e200c991ab926a1,b7ec4b96b7052d4b29542d6093dde6c2d2470d7b49b245fd7c0ed0a4a5b61dbb,381,83,True
864691135196576298,7,3,4,3e6d0ee90a8aad2df1f4a8e2baa3fef319b81df9ac4509f35b61dac374389f2b,35aa353856208ff71c5e5c8aa4f7d008593f30ccea2a220fbef270dc19a81ded,dd5b3e520886a1c1038b862f2a14fb2fb3081c809d727ed1e3224b2592216b4f,dd6f70f297ec4111ce2060bf4d7d7c772ed480c670e902a4e9afaec8554d0465,364,100,True
864691135196576298,7,3,5,47de6583234fed42a160b8f3f1bdca5322406953e1328e0f2e5ebc9988a26626,f52413f4c74917a9da72a37816eacc532bc71d329eb32bab0dd9cd782c6230cb,69752430cf2143439597342f6359d684081b050ef6d111ab860cae5c053c7973,9c0271e869973e3669b1727eb5c422e9028589109bfc40a9b37a412c7ac686cd,380,84,True
864691135196576298,7,3,6,27155db68ffe8f30c390e8d48c22408d61412897e4dab01c3dcd4f1acff3d19b,54aa67f0d20ec07c864bb85fc14315a8a1bfd95614f892adb7d2556d90c61f25,091f3436ff42ef96b3043a64fa73b03b2536729403b783cd981ca3ad6aa95a03,47757a3fb0600f95e85145232567c56c0e92135ca1926f165b3852a367763379,369,95,True
864691135196576298,7,3,7,f7c7900bd638db07d578cb4ec4d287e8cd94285d6b5d720767e45afff789f618,d1d9a2f15cdb4558c728865e05399291ef951c41c62b7f52a40696c71b476fe8,2228016e4437a5f87b33b8fc8206ea396e8fe427aa215f76944a70fb85432c68,a82855b0d55d10aa7f6db67d3046ff14a53ea907e75b98469dc67589f8e67894,387,77,True
864691135196576298,7,3,8,ee0e6e23b808a0096cfd9e0cb12ee4f263892c6387def175bbbb2d11e085ab89,24cfcc657a398ba5c6dfe293c9a4dfeb00eb2077ef9dffed1b9c01f4683a31c1,55c9862e29e5bd32514555365c04d2e52136a9aaae392255bc52ce23d618d517,b84a4fbbd5cc11559670cb556cc654bd5b992cdc1f5877d2fc688223894a3bbf,366,98,True
864691135196576298,7,3,9,34b99f12237e4b22fdcc17338f9ec119c4e7eb569a7287d6ffd399a0780864a2,8ea260df255533b2eb0469d0a7d57421cb71f8134428df3a050ca9fd58ff7ad7,1118b9416ed1d1290aac65e372e76d613f928fdaca2bf2da9cd0cac203439b36,ed51a70e316c21647b0ef365dcbad6d7734bee5ded7685b277d40c848ef89d82,370,94,True
864691135324623260,6,6,0,bba969e00beb161fa504cc02141b95207a9ff5d8d1d01f0233646ea7b06ebfc4,51c684b07203c2862f4ae462b1bc80a6c643c6baf9ba7cd2de215f3fca3d5b09,43b8ada7b21b8aa184b10a10aab7db2956ce44fdb413e09368cb39949ae70095,1759137970c15b8500d80aaa4acbf025b27fd1ef4f2d4d42a8badc9ceb0fd86d,365,99,True
864691135324623260,6,6,1,09715df4c1a2f0344b6ba4f06458cd309b5a650fb159aec9691508cd0881642d,f6b86df0e0058919be460df3b0ea77e4d8e028eb4b44e3e8e2cc3798d9da8780,c1f9c18130e8a37fbc19378112902b88fa2e0b495ad7bd352b885bc2a97e87ad,f1955876cfae125d4ad91816ccab3b44face2c58e90738176cd45b63f437c6a5,372,92,True
864691135324623260,6,6,2,4724fd6dc9b49544b638ed0a14aaa29e228e92bfd1c2dd5cf7f71edd6f5cb272,f8b9529181f99ab341775aed4e0fe709f71ad9af7ce3c7b1ba2e102f386423ec,1bd93b0e7eef02a3e975535e8d80c89a589f5b3bd66f03093cfafa9998fea714,8e60b5d78639beb479435bd735638e8f1d801f3aa1fa6126ef19f4c608a7a15d,374,90,True
864691135324623260,6,6,3,1818e61353e8942ba21eb09e2f8479b26c18ff49334879cea3e0597f0bab2c84,7bdbfade90c0bfae0214db9f8c8cd15cd6c77ff2a9cbeef5d4b5d7b516d1810e,d8c07b504f2d481e38156f43a84224893de73382b92473865018447b5704d7f5,a3458abef62b52e74246adea2f74842207e698ee4e3ac08ccfc6f1dc37909913,364,100,True
864691135324623260,6,6,4,44eae06fde02c64166168c0a9dbe35b96e04b53d4ff9d39a49d9ab37fc481bd8,fa17a2c55ffffb1089c1bb9e2a75184a9765e960c7e1f41f493cbb54f2b47ec4,45e06e798bfbe2f65ae12d068b6e924ecd48d525d2d093447f8e3fa6d24af9cd,dd4ab04f7e1064cc8b0a0660e4821646e4a5fcf36bcb2642bd4934cff9ae2f47,369,95,True
864691135324623260,6,6,5,0b71504ae4930b3d5bf0d4bf3c6c47baa7f78aebdc0e191a2956a051fdb6da4f,5f60d36ce3ae91c7173a5eacb35cca0feb697f8dd5ff5b3ec784d585284ab0f6,e9d84ca2937787e119c692e839d264571014f4c7d7c075d1aa3074ef7f0038b7,7ebdaef478e2c920f11c76d60b55857040649e3ab5b5fc222e4bba4a25b2238a,370,94,True
864691135324623260,6,6,6,72254f42c6428a46e9cc4725868e9aa429c68c16d4341f3bd3521e9f5ec9ba70,f138f9014e2f5886f2664208772541c43d7c823ea1d3e6b172c3172409692430,768c223e735d813a8b684b2f7445fce98376ce18247fad66ff5fe3cc6b90b5e7,8266be808a2de4acfc6df5ebc0b534c82decae6533de038dca59f03f3802815a,382,82,True
864691135324623260,6,6,7,210eeb4d815e959a23a6f25d759118ecb8f19d389039e230fe9ebbeb5666d06f,e3a0f90c751a4066ce00de438eb69649017305e029336a0e79d8acbc1ef89795,db565375a793055ea514f16f3e2f9a1f3b716c5939d52ec65376d7a5d0403a48,ecfb7517bc22e43607b4f8967813ada97daea7cfde889178d4d168976fbf6fa5,368,96,True
864691135324623260,6,6,8,2f280c673a2a3bc73e362cdcf2d531c02c803301048f0a1cc302505b7129ec79,8a62741d64dbf45d235d19acc991c1c06ab1cbdc2fa52a8dff77f8c9f466ac59,52d6844febb844bd0b4cd35c71847e59ebc39e67db89531b924e548205c69b9b,4d0bb8f43b2f7f4d7aea88f58079b7be7d4ec8b46b0032ee0f54aa7752cd3767,376,88,True
864691135324623260,6,6,9,7ce8196e82dfe42f8570f1def20d550c17978340048b1581ce5114c9f332696a,4fcb970bffdecdbc0b3dc126081095153466f7c8c578086f8e012fd24645c113,37825663e98b8e5dc0f03446ca77553f1aff9e64041783562f011fe8c8d180a4,f6b29da913d50b2a0cf0f17216b83abeb20f78dbd555b6f6cfdcbff35d138b37,369,95,True
864691135409937097,6,4,0,f148246314c99ada4a5e69843bf20e44e5d01161886db23763b87bd370e434fc,af6c93edb963abada194500a7f30024bb9bb257895b2e10dd1bec6789e42b3f3,b1c229cc3ff61655eb325cdf619a380bf7110dae8489e133009a00081122faca,cdd810ebcd359846a401ccd2250aa810ebe106f8ce9588118ac7b7ed149156b6,384,80,True
864691135409937097,6,4,1,b2d53b836f9d5c91a04f64b2dd22b403b2cad782440a941be0293ba2b86509b1,1b01bc37b80f9b289cec33b150d51f5de9822ec743e8e036322196cd9725f4f1,94cd7e4df5246bbb420b703b5801f83bf35a0d7945f0d030e68b32b300d130cf,0338f171d56445a96b445362e956735f4633606eb3f245443fe389f551675a5b,371,93,True
864691135409937097,6,4,2,1b4ce9d5448eb161bd0a0130580f9927e8eda5b51e6928b88b6da479815614bd,274e2917e8aecf05f9fac3f4c17fbfecf6c5efe2e4485a96ec848d1c7b7f658e,2cc9d50d1cca148ed6f5e72866b161f6fedae16ffbd498938d2b395f1171adf7,3d13574b9c9c61fb2a8047eb0b4908a02b55e111cd4f72ffa0b3e46114a6d0e8,364,100,True
864691135409937097,6,4,3,f1d88d6a62d1ba901856afdd28fdad34cf9f9dd8a836e62f53012d894f8fbfe4,2daa5ea1b9bcafd19e0ba49414acbd1810aa7fbd8956de802f624bcfbc06e95b,1fcb8a4db65c69f6e7042592aea162d6bd07ec86bad8d0fbbc80023e1dbaca2d,0b8c1a5cdb8f664e30cab0522a21ef1205b716bd7ba389eb84e194c56f08bb71,377,87,True
864691135409937097,6,4,4,a6e6578b11409c3d4bd341a8a6ae09692fb16085af3e35c09393956aa93f96bf,2c89fb1dfcae396bc675df887b146456f6a6308d1c284cc8905774cdee31d467,05cf3c0795777659c4a26ea26c7c6106bfdb9c858a56ac8b088e05f28af4e17a,c842a44adc38500a5e6e833bf63b6ba5d19bf35c41e100371a41154c4b121752,376,88,True
864691135409937097,6,4,5,bba5f2756be1e54cbbd5ebd62b07cc350a724c5447929657922d80b44cb3b7de,cefb9d52c2a958c6145be7460cf09cb3abe9a79c8b4c8dc53a582f25ae3b3d26,9d02c7759155dc5b9fc7f644fa8db5e84baca638c8ee1b7bc29e17d3d1832291,1a72a4df56723e87023024eff9cecf8a31cd61b8a639441dee16d27e9b07469a,378,86,True
864691135409937097,6,4,6,8a93b127de06e9222ab8359013ab26dfea755d2f697bb38d70dec196840827d4,16b463813a79b713f13a97bafe86bd969978d94149699edd22d045e4a66750a6,c836269ba4c994ec797c2eefaf87cac44743ce987fc63d2b8d2dd8ec000d6976,cffd11953a361854fd99e721c24537efaeb2cf7e18eb69fb0698ceb3866d28af,373,91,True
864691135409937097,6,4,7,f1a785230f4604c31a411939c78a077fb9c2311699afbac56eafb22a03897b35,b11106f291e521340e3dd7c3e8a4a82ef223fef853b0d9613f3a37664a2d7101,55f8fe693d549273511b8fb48faac0fa3f32a2a51b8fd6af1f1272135b60b2d8,1dfffdc89bb0abdbc3c72073f3bd0ef192ba8c3a47ed898c73459185e6a12cee,374,90,True
864691135409937097,6,4,8,afdd571dc047208c6b31238e0dbced8f4583a21cfd10df0f0a8fb610fb5f198c,2d5936d1a5aa3bc7abb2ea9024725f6c9c483979a1ca72df66cae783f328566f,044e0a8d23258767392750b6a6120d73acf8ba88218e680aa7fc82ad1e6f7eb9,ec4e29b6b73d404b8daee125efc8244f545b9821830d79c99053622d74cd747a,384,80,True
864691135409937097,6,4,9,0f067eb16eddb521e2da1b46e78f5e7e0036e791994e7ec990fa8ecd8b42b2a9,d221bf35721bf38c9865dea54012dd6f357db8ee29e00fe5ec2ff24cdb218b4a,1351567cd4a5729b307f5e9f763de0f6f6e76871705a060b216cb71954787a4b,9463cfb5224ebaba628220f7b2d7dfec8affb1e36edeb6625e8d5b8f032e4007,378,86,True
