segment_id,parent_segment_id,edge_length_um,mean_radius_um,x_um,y_um,z_um,n_skeleton_nodes,topological_depth,path_length_um,n_children,is_leaf,is_branchpoint,E_count,E_size,I_count,I_size,root_id,g_total,g_i,log_path_gain,log_update_gain,credit_domain_fraction
5524,5483,66.3049390835241,0.26869294066091115,807.088,354.84,966.0,41,11,241.0522082114295,0,True,False,28,172384.0,11,37316.0,864691135060651419,1.5583422226534223,0.07730937839248866,-10.25923263498295,-10.702855213415749,0.003700804677701699
5527,5233,7.129248430283478,0.8437774075617508,709.496,446.296,848.96,3,5,37.90999219630179,2,False,True,0,0.0,2,3848.0,864691135060651419,10.947499462108516,0.007972089400104417,-2.9983450792960578,-5.391456149855745,0.12848462885684758
5537,5527,15.146790745378754,0.5073217827123658,719.328,436.04,844.68,10,6,53.056782941680545,2,False,True,10,68028.0,4,31584.0,864691135060651419,4.267980897862536,0.06543411424451608,-3.819961508743972,-5.27110236650864,0.06903345503040566
5553,5537,24.1569168891223,0.5145053938365295,734.312,418.36,843.84,16,7,77.21369983080285,2,False,True,23,232744.0,10,42000.0,864691135060651419,3.856291453575412,0.08701344979323947,-4.1382686872008945,-5.487974645526291,0.05132676715870755
5579,5553,43.96727903645779,0.5316099541775776,759.936,391.96,829.6,26,8,121.18097886726065,2,False,True,40,421968.0,18,91728.0,864691135060651419,5.1197100640787685,0.190037374348435,-4.88860788703253,-6.521705696370899,0.037728439631138935
5597,5579,28.09014704615242,0.4150488273430189,782.088,379.648,840.44,18,9,149.27112591341307,2,False,True,18,217780.0,12,86120.0,864691135060651419,3.4184215651089342,0.17841900705223293,-5.969339878886321,-7.198518792752871,0.019681005681820622
5640,5597,80.89858506219785,0.32996910363628595,844.496,366.536,804.6,43,10,230.16971097561094,0,True,False,39,424220.0,16,147904.0,864691135060651419,2.869282854147583,0.3064199351956974,-8.162724722945121,-9.216786844888661,0.00910731483417611
5736,5483,53.349409410672116,0.27707616203655794,775.344,348.392,976.68,28,11,228.09667853857752,0,True,False,8,110600.0,4,30312.0,864691135060651419,1.2244431142898533,0.06279884976506368,-9.980384795151124,-10.182870935205933,0.0023744024814008717
5819,5597,19.64665412805101,0.340521965238417,795.6,371.48,849.92,11,10,168.91778004146408,2,False,True,12,104060.0,8,36824.0,864691135060651419,2.0102790351030064,0.07629007798062501,-6.684474224324165,-7.3827477601944,0.005898307733725146
5853,5819,53.536244487304685,0.29716560058551095,833.672,344.864,872.52,34,11,222.45402452876877,0,True,False,13,131724.0,20,115548.0,864691135060651419,1.5159085009129214,0.2393864308740294,-8.143535175192445,-8.559550104992816,0.0028279004743223183
5882,5280,76.88575116223056,0.3544041078001713,725.128,348.48,984.32,29,11,215.03600644416963,0,True,False,36,514200.0,20,104256.0,864691135060651419,3.000257428976631,0.21599224337247558,-7.75018082224043,-8.848878916885978,0.011039039384596097
5887,5239,8.88323146405085,0.6292095450095145,702.6,437.76,864.44,5,6,50.413540962276144,4,False,True,5,37736.0,3,10648.0,864691135060651419,18.00136173197173,0.022059981271390805,-4.089987092874593,-6.980434499685513,0.08552675024162658
5894,5887,12.981405795357812,0.46809079044480173,693.72,435.36,857.08,7,7,63.39494675763396,2,False,True,9,31360.0,7,28504.0,864691135060651419,4.701069872560836,0.059053127926345185,-5.415635607971576,-6.963425723243004,0.06624600097809925
5906,5894,20.794648296927445,0.5254925722965211,679.208,425.488,846.84,12,8,84.18959505456141,2,False,True,27,346168.0,11,30208.0,864691135060651419,22.051094895219023,0.0625833878893852,-5.6384569177906325,-8.731819173562688,0.05159245979080355
5909,5906,4.367043796532631,0.5827531825460635,677.544,422.68,844.08,3,9,88.55663885109404,2,False,True,8,89736.0,0,0.0,864691135060651419,1.137716984083705,0.0,-5.736086900008696,-5.86511050889862,
5984,5909,122.40617515067802,0.3737963212280804,584.656,367.504,818.72,75,10,210.96281400177207,0,True,False,73,890912.0,35,194256.0,864691135060651419,5.134635490446222,0.4024496357865602,-6.9940408671453085,-8.6300497226988,0.01912643457061314
6037,5527,10.646598436256998,0.46470079030464173,705.44,440.784,841.24,5,6,48.556590632558795,2,False,True,5,61320.0,3,22052.0,864691135060651419,1.8368575074541131,0.045686204639059924,-3.6429167675106098,-4.250973002664334,0.05945117382644191
6068,6037,65.57250000739772,0.48110330736936985,668.848,419.496,794.24,31,7,114.12909063995652,2,False,True,54,628720.0,19,88692.0,864691135060651419,6.130831065447465,0.18374754497766654,-4.250973002664334,-6.064303316905657,0.04497513317907589
6102,6068,93.37378228635004,0.3620218592058246,691.112,382.992,722.2,34,8,207.50287292630657,0,True,False,77,710804.0,30,132824.0,864691135060651419,3.8802601944104556,0.27517796322231525,-6.986512375772065,-8.342414587573863,0.015259808149996973
6117,6068,25.216482714324606,0.4481893693711494,656.976,401.88,785.72,15,8,139.34557335428113,2,False,True,29,256832.0,11,35704.0,864691135060651419,3.7070190981682067,0.07396971931947195,-5.250377134096901,-6.560605210172432,0.016217727125766475
6132,6117,23.39856195391119,0.380406475183738,648.312,384.28,776.64,15,9,162.7441353081923,2,False,True,19,147972.0,9,46168.0,864691135060651419,2.270965373572655,0.09564849881081619,-5.999806716262182,-6.820011732053448,0.007200493600920907
6143,6132,36.38676742759641,0.28652943072758713,647.328,373.04,745.72,11,10,199.1309027357887,0,True,False,19,182800.0,7,37508.0,864691135060651419,1.1141365431508423,0.07770715416297205,-7.267542042237057,-7.375621746384401,0.003924419291139958
6210,6132,31.2355325012904,0.27139508664581363,628.336,364.312,787.48,21,10,193.97966780948272,0,True,False,2,4628.0,4,25476.0,864691135060651419,0.5971478268398569,0.05277987254601354,-7.2234243997849035,-6.707833819690714,9.93556481367381e-05
6262,5909,86.76003089650943,0.37853480646590215,637.104,368.896,828.96,52,10,175.31666974760347,2,False,True,57,602476.0,28,206236.0,864691135060651419,6.947574429494317,0.4272691864656794,-6.624648141462102,-8.563040737172642,0.013284975098829673
6272,6262,16.14548150479086,0.30726282303015356,629.072,365.024,830.4,10,11,191.46215125239434,0,True,False,2,5328.0,3,2636.0,864691135060651419,0.32945678879978596,0.0054611298489280775,-8.058281645582303,-6.947971570212356,0.00011438351194307274
6286,5819,22.468571554857224,0.25642375540185913,813.296,360.064,848.32,14,11,191.3863515963213,0,True,False,5,38960.0,4,20716.0,864691135060651419,0.48709475141388026,0.04291834823611307,-7.570210177809284,-6.850913564409923,0.0008364079627068532
6293,6262,11.666364744351299,0.2521337945758586,632.944,360.856,824.04,7,11,186.98303449195475,0,True,False,4,11012.0,3,55492.0,864691135060651419,0.323342328887332,0.11496548466491535,-8.128838521362153,-6.999794846123357,0.00023640976605050995
6298,5272,9.275435071072916,0.39519637979631855,727.08,382.896,897.12,5,9,117.45564268847329,2,False,True,4,122776.0,0,0.0,864691135060651419,1.509161722607049,0.0,-6.589207914183,-7.00076226026533,
6339,6298,62.80660769193944,0.36700446948796106,772.056,355.92,896.48,41,10,180.26225038041272,0,True,False,35,431096.0,21,115152.0,864691135060651419,2.5858107293462513,0.23856601834740743,-7.49908213909237,-8.449121226255457,0.009254931393508048
6356,6117,39.683025008587855,0.298456233044408,635.008,394.816,759.44,17,9,179.028598362869,0,True,False,21,163192.0,10,25384.0,864691135060651419,1.1378352069408262,0.052589271655990255,-7.013289772254366,-7.1424172881060315,0.0035034673575476587
6387,6298,61.436003254258225,0.30035754680213583,711.12,336.592,919.12,31,10,178.89164594273151,0,True,False,23,291408.0,10,47404.0,864691135060651419,1.8660210134936874,0.09820918033330295,-7.877818766149162,-8.501627129761543,0.006256056765823375
6431,5579,49.94661660464042,0.38565380333253796,773.808,371.272,790.68,21,9,171.12759547190106,0,True,False,42,418684.0,23,111944.0,864691135060651419,2.314472281638867,0.2319198481822476,-6.691787940301651,-7.530969645758387,0.00898846589984487
6446,5267,27.746776749533208,0.3770751811634148,720.608,374.464,883.08,15,8,121.72507860001028,2,False,True,17,199392.0,8,23888.0,864691135060651419,2.474697988292406,0.04948993544430725,-6.988819762936105,-7.894938126578749,0.009282668536419169
6469,6446,44.804647373051644,0.29964293712876017,700.992,351.248,862.28,23,9,166.52972597306191,0,True,False,16,133072.0,4,26652.0,864691135060651419,1.1778453651229301,0.055216249140224244,-8.461074529885007,-8.624761337502058,0.002856839846337946
6498,6446,29.794714518690938,0.2872156268512723,728.28,348.504,876.44,18,9,151.51979311870122,0,True,False,12,99924.0,4,26056.0,864691135060651419,0.8008468875818899,0.05398148685268209,-8.137810291449549,-7.91572478968082,0.0021452060899774025
6503,5223,18.445681032699365,0.49134416075317483,714.664,461.6,870.28,5,2,30.160766900859684,2,False,True,0,0.0,5,28376.0,864691135060651419,3.3666802715456163,0.058787944079356266,-3.916308184994738,-5.130235361218831,0.04253495159095701
6507,6503,14.938119218157812,0.34885755649800254,708.208,461.6,883.36,4,3,45.09888611901749,2,False,True,8,65588.0,3,11464.0,864691135060651419,1.593619500079555,0.023750528295945175,-4.2938319070587845,-4.759839751327821,0.026696270127140022
6544,6507,95.40927699047297,0.3754567552437401,714.544,420.496,955.8,37,4,140.50816310949045,0,True,False,110,970508.0,18,116732.0,864691135060651419,4.512312649080764,0.2418393814586769,-5.630736616294893,-7.137546420882739,0.020835231495654586
6573,5906,55.665207345870606,0.33816216978877633,641.112,442.296,817.8,29,9,139.85480240043202,0,True,False,43,457552.0,10,30376.0,864691135060651419,2.198362652647886,0.06293144168855815,-9.273130981942924,-10.060843816420151,0.009822898771880032
6614,5894,72.21831138127527,0.33171486884823537,637.888,459.856,854.16,41,8,135.61325813890923,0,True,False,62,651204.0,9,55980.0,864691135060651419,2.976358079038114,0.1159764980815606,-7.80357546064894,-8.894275892639074,0.01398029288877191
6618,0,17.096535180380066,2.272240616758504,697.64,483.56,853.52,4,1,17.096535180380066,2,False,True,0,0.0,12,57092.0,864691135060651419,10.781665468301608,0.11828028275227685,-1.9646864705770295,-4.342533520256457,0.11931342413311767
6625,6618,12.362524779030702,0.4163692424902818,687.384,478.864,849.56,7,2,29.459059959410766,2,False,True,2,21924.0,8,27252.0,864691135060651419,3.303283229646902,0.05645929842298481,-2.9630659298496127,-4.157982821793911,0.05917122619210676
6636,6625,19.726408861929034,0.41882730844540395,669.04,474.72,849.44,11,3,49.185468821339796,2,False,True,16,145276.0,6,21004.0,864691135060651419,1.9306839698607785,0.04351501189183814,-3.2340313903095446,-3.891905718974457,0.0423782324398338
6679,6636,85.56994782018239,0.3796273474247105,614.528,451.072,806.56,43,4,134.75541664152217,0,True,False,91,984884.0,19,81708.0,864691135060651419,4.258998426778598,0.1692784513263336,-4.631867295555232,-6.08090131710873,0.021143860881482967
6716,6037,86.09604073893077,0.3270795652549482,656.552,436.832,788.16,37,7,134.65263137148958,0,True,False,67,612976.0,11,27644.0,864691135060651419,3.1036855634426224,0.057271423954388376,-5.29503715405343,-6.427627450805867,0.01315959977793111
6738,5228,39.9219227072566,0.4019377639272941,676.744,468.256,836.4,22,4,62.56510397326409,2,False,True,19,164568.0,17,69696.0,864691135060651419,2.467375764858927,0.1443926046854671,-5.423968877963166,-6.327124020433058,0.028317905442104725
6764,6738,68.77392884948911,0.3356953413242502,650.872,465.8,783.6,26,5,131.3390328227532,0,True,False,65,576748.0,5,22248.0,864691135060651419,2.6974117037823158,0.04609226740476171,-7.0945483453363725,-8.086841030339983,0.012381843420822694
6767,0,13.9550076094256,2.7291869664555484,725.16,476.736,864.08,3,1,13.9550076094256,3,False,True,0,0.0,8,18616.0,864691135060651419,15.404956914912681,0.03856767574645109,-1.9646864705770295,-4.699375805796866,0.10928408544929234
6769,6767,5.040362015839666,0.29657742350698546,728.136,474.512,867.28,2,2,18.995369625265266,2,False,True,0,0.0,0,0.0,864691135060651419,4.186940016918655,0.0,-3.101244741220271,-4.533214902126154,
6776,6769,20.434240511484013,0.3761687950838123,731.944,466.488,884.56,7,3,39.429610136749275,2,False,True,6,57756.0,6,17132.0,864691135060651419,2.054320676685284,0.0354932005204233,-3.8593585665960326,-4.579303788937541,0.026618898096914263
6823,6776,91.1024131477087,0.3475131947777244,777.528,424.88,945.76,47,4,130.53202328445798,0,True,False,86,796308.0,18,81712.0,864691135060651419,3.8162543780722507,0.169286738321552,-5.558690457822654,-6.897959870107354,0.01709544024556388
6853,5553,52.79158168808311,0.356507968401795,757.896,383.816,851.28,30,8,130.00528151888597,0,True,False,49,400668.0,10,45692.0,864691135060651419,2.112039314213564,0.09466234637982614,-5.870620848782625,-6.6182748291378415,0.008601691622223549
6855,0,16.635708194179742,2.925479168615695,705.784,480.448,871.2,2,1,16.635708194179742,2,False,True,1,11560.0,8,36912.0,864691135060651419,8.547440051428131,0.07647239187542988,-1.9646864705770295,-4.110318299504126,0.0788816864869878
6886,6855,56.38907830771492,0.39257071814499117,675.216,509.784,903.88,31,2,73.02478650189465,2,False,True,47,475192.0,16,66212.0,864691135060651419,3.7061343306469388,0.13717463185023743,-4.366168048714736,-5.676157422722661,0.03308414272692182
6906,6886,56.55700869630701,0.3506238621890025,656.28,520.984,943.8,20,3,129.58179519820166,0,True,False,61,518888.0,8,27852.0,864691135060651419,2.383692883273783,0.05770234770574537,-6.160986138998639,-7.029637055773076,0.011139683135344806
6946,5537,76.41391715346458,0.35696193788520153,758.648,470.344,800.92,40,7,129.47070009514513,0,True,False,74,756752.0,18,79156.0,864691135060651419,3.4525444780514762,0.16399134837699197,-6.02101653443785,-7.260128023509609,0.016246237130244777
6948,0,21.282091461256847,2.738269843710038,710.784,484.6,877.24,2,1,21.282091461256847,2,False,True,0,0.0,4,22572.0,864691135060651419,7.746643221461344,0.046763514017452414,-1.9646864705770295,-4.011946087398551,0.06975049881773648
6952,6948,11.93883608278108,0.3914733428836764,707.632,482.072,888.2,4,2,33.22092754403793,2,False,True,2,8152.0,9,28988.0,864691135060651419,2.9549198246197528,0.06005585434777204,-2.720915508982664,-3.804387027364269,0.05404552240504215
6962,6952,20.67372769272255,0.39828691537031213,698.488,470.008,900.72,10,3,53.89465523676048,2,False,True,15,231084.0,6,24612.0,864691135060651419,2.144902434766119,0.05098988157883833,-3.0279130967334313,-3.7910071631214195,0.039715981961411025
6988,6962,74.26753052642367,0.3751146978443567,704.64,442.496,961.6,26,4,128.16218576318414,0,True,False,81,820804.0,21,101484.0,864691135060651419,3.668216331910365,0.21024935568612177,-4.413224979763953,-5.71293051058434,0.017621329605278128
7018,6886,55.10456622309925,0.333612083658946,669.544,554.288,924.32,30,3,128.1293527249939,0,True,False,65,546984.0,7,34080.0,864691135060651419,2.3635397025802987,0.07060519926080003,-6.234439869061664,-7.094600238386368,0.011742858651777346
7026,6618,13.831014733775454,0.4549705521759151,690.944,493.688,855.48,8,2,30.92754991415552,2,False,True,2,10568.0,6,27244.0,864691135060651419,10.355180784499103,0.056442724432548004,-2.897989288149208,-5.235476241511579,0.06014219794101091
7030,7026,7.43574159942766,0.4561576840953863,689.08,497.408,861.56,4,3,38.36329151358318,2,False,True,5,62492.0,3,13396.0,864691135060651419,1.2189468513009245,0.027753146986434187,-3.165105110141997,-3.363092359445268,0.03346112742469216
7070,7030,88.68917899491271,0.3521433187764359,627.608,504.704,913.76,40,4,127.05247050849589,0,True,False,90,824276.0,16,66344.0,864691135060651419,3.815358858416349,0.13744810269244476,-4.289161394782587,-5.628196120210849,0.01769586780975755
7099,6962,70.54900975712086,0.37309224350254966,724.312,453.392,951.96,29,4,124.44366499388133,0,True,False,84,798088.0,17,54668.0,864691135060651419,3.4271673335307278,0.11325836364992417,-4.37267106961449,-5.60440513930754,0.017133653956385705
