hierarchy,cohort,run_dir,config_index,seed,regime,architecture,credit,depth,branch_factors,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,13,10303,rewired_tree,serial_tree,local_path,1,8,66178,66178,14336,32768,2944,b28a1d4fc4831e414beba2eae98a189b8a0c07f5409c54315f604d122ec992d4,15166713ce238f48ed55449e0daa45e0059752c3fb52cf937f5c2fdc2f3c309e,0,False,0.6657999753952026,0.6613999605178833,0.6560999751091003,0.728740930557251,0.7167835235595703,0.712973415851593,-0.6090545654296875,-0.6176000833511353,-0.6204445958137512
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,14,10304,rewired_tree,serial_tree,local_path,1,8,66178,66178,14336,32768,2944,e886354bdaaaa6e764567bc9ba0134265027bde5a8320b2decb78ed3f1e5b31f,b800738712f7e3c6bf12ae9fba79843e9b654da0975cd0d730e4ffdc23552460,0,False,0.661799967288971,0.6502999663352966,0.6525999903678894,0.7207087874412537,0.7106713652610779,0.7154321670532227,-0.614376962184906,-0.6221961975097656,-0.6178566813468933
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,15,10305,rewired_tree,serial_tree,local_path,1,8,66178,66178,14336,32768,2944,e5a08d876901ac83d247376a5cc6de677e1b1c84a2869096b2e68cd53bf0f508,5f4baf452547ecb570ce67485f483900974e05661d8d3066a5935a5910252d07,0,False,0.6599999666213989,0.6556999683380127,0.6473000049591064,0.7186433672904968,0.7140439748764038,0.706843376159668,-0.6174129843711853,-0.6189135313034058,-0.6242902278900146
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,16,10306,rewired_tree,serial_tree,local_path,1,8,66178,66178,14336,32768,2944,a22de1c6a2de6f5e217fd3718294be8bbb58069a8f39e5310b8884f9e3a3612c,145f548a09813b17c13b750ed978a4dfa876569cb7c7f90ef802fa21ef034561,0,False,0.661899983882904,0.6489999890327454,0.660099983215332,0.7206249833106995,0.7050719261169434,0.7154067158699036,-0.6147916913032532,-0.6257437467575073,-0.6192723512649536
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,17,10307,rewired_tree,serial_tree,local_path,1,8,66178,66178,14336,32768,2944,a89775ee1fb9e017e40febf40f7bc35ca3927181b3a8126f6d9e52b60b02ec68,76dba0c4bd2fdac26cceb0b81c909cdbb5952221e0e090e11eae2587285d79db,0,False,0.6572999954223633,0.6596999764442444,0.6538000106811523,0.7126462459564209,0.7177004814147949,0.7131327986717224,-0.6208101511001587,-0.6181145310401917,-0.6202487349510193
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,18,10308,rewired_tree,serial_tree,local_path,1,8,66178,66178,14336,32768,2944,d9df654526bb23788dd91aa32624af926a3ddc9553b7aafcd4b82bf5badfed5f,a7c71007fb6ea4c5d462fa716960d006d162bd5c0cdf9be7ff816086d256a717,0,False,0.6639999747276306,0.6495000123977661,0.6456999778747559,0.7236124873161316,0.7086322903633118,0.7012876868247986,-0.6133144497871399,-0.622969925403595,-0.6277625560760498
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,19,10309,rewired_tree,serial_tree,local_path,1,8,66178,66178,14336,32768,2944,657fbbb5688ea489cbfb6bfc5c9b62434ad6db20b58fd610f404ef84acd370ad,898c29ea7aa0d021b51a38fa902479a1978864fccc9a145ef048575f24d52cdd,0,False,0.6561999917030334,0.6448000073432922,0.6577000021934509,0.7176244854927063,0.6987290978431702,0.7169464230537415,-0.6170790791511536,-0.6297456622123718,-0.6180263161659241
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,20,10300,rewired_tree,serial_tree,local_shared,2,4x1,66178,66178,14336,32768,2944,ccb488b5839ba34847aa521a946a5410b3facb9bee08c794d7c71d5b8e086209,9da17756c510cf06756f231eb6168f6f664c5916df7710422cb8e23a69464f0c,0,False,0.6477999687194824,0.6437999606132507,0.640999972820282,0.704078733921051,0.6896937489509583,0.6947897672653198,-0.6288424730300903,-0.6380799412727356,-0.6331586837768555
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,21,10301,rewired_tree,serial_tree,local_shared,2,4x1,66178,66178,14336,32768,2944,b3df1b18c7f2e128bcad68d2f0716f78a6c4d6b5dff8a69c7d838596d3e1af36,664bbb2a5178df24d25ab1beceb529221ac334600c288226dfec7868bf156adf,0,False,0.6455000042915344,0.6406999826431274,0.6416000127792358,0.6924688220024109,0.6933331489562988,0.6982897520065308,-0.6363871693611145,-0.6340324878692627,-0.6315922141075134
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,22,10302,rewired_tree,serial_tree,local_shared,2,4x1,66178,66178,14336,32768,2944,c1ee6eee6ccdfb50185462340f5156defdd77d60da5c41f3af80683e6c3839bf,ea005e033d993b1cfbc725e6e2e2837114a7dc7679a36434eacaf358c989a3f1,0,False,0.6473999619483948,0.6414999961853027,0.640500009059906,0.7005825638771057,0.6999279856681824,0.694183349609375,-0.6303213238716125,-0.6304545998573303,-0.634312093257904
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,23,10303,rewired_tree,serial_tree,local_shared,2,4x1,66178,66178,14336,32768,2944,7d815c57f4d5aeacb9a1cbd276befb6727d6342ff62bf8d07a16cca5900deea1,6605f0cf459aa2899d28ca277a7ffa444e0eedfb60769b6ca9153a066d6e3347,0,False,0.6470999717712402,0.6405999660491943,0.6373999714851379,0.7041159272193909,0.6949737071990967,0.6882883310317993,-0.6274665594100952,-0.6339179277420044,-0.6381760835647583
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,24,10304,rewired_tree,serial_tree,local_shared,2,4x1,66178,66178,14336,32768,2944,6960f93c2c1072382f6715db31ce50d3f29e882466640c9085864359f6515826,eac7e0112b39f6b6423ed2a042d955200327d20bdfaa5c05dab37a2ea208df6f,0,False,0.6435999870300293,0.6345999836921692,0.6398999691009521,0.697931706905365,0.6875078678131104,0.6937307119369507,-0.6325138807296753,-0.6388018131256104,-0.6347169280052185
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,25,10305,rewired_tree,serial_tree,local_shared,2,4x1,66178,66178,14336,32768,2944,4c7bbd2b679002fe99c57f06f28168a2781d2781dca9fe6c47da384cab58581d,66f2eab4222c36e7f404dac28bb3fb965375c79c5d6c9563bdea673ebd937d9f,0,False,0.6412999629974365,0.6408999562263489,0.6341999769210815,0.6951512098312378,0.6947795748710632,0.6853852868080139,-0.6352037191390991,-0.6342828869819641,-0.6402451395988464
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,26,10306,rewired_tree,serial_tree,local_shared,2,4x1,66178,66178,14336,32768,2944,d1a03acddb8cbe7c1fd123d3fca9eeca022c425d21713ed0198e54a679caef33,fbbaf267b0a34461d34a516e7508e62ef5587a58f9eb9dd7212eb579277f8ebf,0,False,0.6480000019073486,0.6297999620437622,0.6434000134468079,0.698969304561615,0.6827046275138855,0.6910791993141174,-0.6318415999412537,-0.6414571404457092,-0.6360377669334412
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,27,10307,rewired_tree,serial_tree,local_shared,2,4x1,66178,66178,14336,32768,2944,d6c29b7411d84e5e8580c567f1fc46a9ce2d102d0ca6db6f6a65b8a144916f32,56b2bdec2d521d0caa34269f8e6dc96039c7cac31bb86397b006203d86f123cd,0,False,0.6390999555587769,0.6416999697685242,0.6328999996185303,0.6866517066955566,0.6919138431549072,0.6884883046150208,-0.6394748687744141,-0.636364758014679,-0.6377262473106384
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,28,10308,rewired_tree,serial_tree,local_shared,2,4x1,66178,66178,14336,32768,2944,5ec4996c0b1cef612a7e63170378d513715ad3529ef149888334e33111e6637b,057c18c3781aa48f765aaf2319e4e4e9e61d2d9fd3ea33a620ee149366069d9f,0,False,0.6470999717712402,0.6312999725341797,0.6277999877929688,0.6987040042877197,0.6870726346969604,0.6784765720367432,-0.6316539645195007,-0.6377462148666382,-0.6429992318153381
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,29,10309,rewired_tree,serial_tree,local_shared,2,4x1,66178,66178,14336,32768,2944,c7c20eeb8d13e7aca13791c1135f60a9b101c99d6daf10f7e42d2285a9620959,1e6295f07739a89ef29aa3a420a8f76b54cf30b9ca73a9688410b4e74adf2efa,0,False,0.6362000107765198,0.6291999816894531,0.6402999758720398,0.6944411993026733,0.6780763864517212,0.6952970623970032,-0.6343281269073486,-0.6433140635490417,-0.6339601874351501
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,30,10300,rewired_tree,serial_tree,local_path,2,4x1,66178,66178,14336,32768,2944,30c08056d7d08e606fa707a5a06e242d9d68c1c322503741f9f4f15bfc6f3f44,b41a54829d6e3962c16df1211256625b593b48c4be4d37190cc5b4c4345c18e6,0,False,0.6473999619483948,0.640999972820282,0.6378999948501587,0.7017198204994202,0.6870864033699036,0.6925049424171448,-0.6303665637969971,-0.6395717263221741,-0.6346014738082886
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,31,10301,rewired_tree,serial_tree,local_path,2,4x1,66178,66178,14336,32768,2944,bf2ff9af51d06eb8e246566cf4f2e66dac176815ddbc6189bc53a00cb0ddde25,2d00bbf2db740b4437078527a8b9bb5ce5e0fe823a557644366cf4ac91248fd5,0,False,0.6438999772071838,0.6395999789237976,0.640500009059906,0.6904489398002625,0.6901963353157043,0.6951330304145813,-0.637458860874176,-0.635796070098877,-0.633467435836792
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,32,10302,rewired_tree,serial_tree,local_path,2,4x1,66178,66178,14336,32768,2944,4901195fe5613f795bd6815821c1f3c9d1b3994dd0b9c57dfc8ac6461412bea6,cc21d4366c95cff18ac14889dd0bf885fe8fa2730c52f15ff61895f7d8f6e0f6,0,False,0.6438999772071838,0.6419999599456787,0.6365000009536743,0.6997128129005432,0.6967368721961975,0.6884047985076904,-0.6309923529624939,-0.6320976614952087,-0.6372970342636108
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,33,10303,rewired_tree,serial_tree,local_path,2,4x1,66178,66178,14336,32768,2944,10bc4a583615a89181f7ce35b2828c0c3ffe429e86b8942e450bf3b1be03a4dd,f018e14a03c22905305e271809791a98f5f73a1e947fb203b49a394518b4047c,0,False,0.6431999802589417,0.6394000053405762,0.6352999806404114,0.7022944092750549,0.6917277574539185,0.6863880157470703,-0.628588855266571,-0.6356550455093384,-0.6395041942596436
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,34,10304,rewired_tree,serial_tree,local_path,2,4x1,66178,66178,14336,32768,2944,37fd95f31403734124b9f1c8a521847d7ea9a72901b0a5f11804e67f227c3236,cf1e61c84d53f331270ec2128ce45e634150725e8d28457c3d74adb2a6453656,0,False,0.6412999629974365,0.6311999559402466,0.6380999684333801,0.6968110203742981,0.6851926445960999,0.6913021802902222,-0.6331391334533691,-0.6401710510253906,-0.6360299587249756
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,35,10305,rewired_tree,serial_tree,local_path,2,4x1,66178,66178,14336,32768,2944,87cb793b27c6b5a1182958e362ff6251a2ec46eb95ad75d77c85c75ca5e23a27,54bd06aac48be3c80a1c23689436c00605d9049e2653c24c1423092f66d44c13,0,False,0.6401000022888184,0.6381999850273132,0.6283999681472778,0.6898726224899292,0.6908608078956604,0.6810359954833984,-0.6381447911262512,-0.6364355683326721,-0.6422249674797058
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,36,10306,rewired_tree,serial_tree,local_path,2,4x1,66178,66178,14336,32768,2944,8ce7efa11b2c2d9e9eb51ca2f37119d6594dab4bdbd01ce8990bea81c04f271e,5486469a1ac030b5a71675f69e4b855bde8783599110eaafe26be99043b3575f,0,False,0.6474999785423279,0.6258999705314636,0.642300009727478,0.6977094411849976,0.6802440881729126,0.687827467918396,-0.6326919198036194,-0.6429979205131531,-0.6379435658454895
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,37,10307,rewired_tree,serial_tree,local_path,2,4x1,66178,66178,14336,32768,2944,ee5b8298934a320dcb4d4be3398dd006b0752817fbbc74b0df930a80edd387b8,9380c4739e0f78cd56edf38f554a66ede39e3be50197fc8e76664a7f5bd94171,0,False,0.6376999616622925,0.6407999992370605,0.632099986076355,0.6848361492156982,0.6889738440513611,0.6856034398078918,-0.640595555305481,-0.6380383372306824,-0.6394515037536621
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,38,10308,rewired_tree,serial_tree,local_path,2,4x1,66178,66178,14336,32768,2944,c8d54c05c84bb42814b396344c8e6ebf532d8f639749d4642ce40301063ac9b6,3ed3d71366d73e42e56a814e412cd6f9ac34991c4e8af9601e1353ed88a883d5,0,False,0.6473999619483948,0.6306999921798706,0.626800000667572,0.6974611282348633,0.6843706965446472,0.675599992275238,-0.632211446762085,-0.6390999555587769,-0.6444798707962036
2,journal_remaining_h2_rewired_tree_serial_local3f,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_local3f_20260813080200,39,10309,rewired_tree,serial_tree,local_path,2,4x1,66178,66178,14336,32768,2944,3450195723b83e3cdfb9d6ef405b462835cf601ce90ce2736fd9b6c0e93969d6,2a836098f6613af88ad8175c5955688b72ecbea5b78f7ec04ea4ef67d0f4c918,0,False,0.635699987411499,0.6280999779701233,0.6358999609947205,0.6933297514915466,0.6756174564361572,0.6934342384338379,-0.634732186794281,-0.6446667909622192,-0.6349574327468872
